Latitude,Longitude,Bottom depth (m),Fish 38 kHz sA (m^2 nmi^-2),Zooplankton 120 kHz sA (m^2 nmi^-2),Arctic cod (No. m^-2),Saffron cod (No. m^-2),Capelin (No. m^-2),herring (No. m^-2),Pollock (No. m^-2)
66.501,-168.36,45.596,8.7365,0.26362,0,0,0,0,0
66.501,-168.38,47.766,10.31,0.21825,0,0,0,0,0
66.5,-168.4,49.178,5.044,7.4041,0,0,0,0,0
66.5,-168.42,49.743,11.157,0.074343,0,0,0,0,0
66.5,-168.44,50.238,27.169,0.29036,0,0,0,0,0
66.5,-168.46,51.171,27.651,0.10639,0,0,0,0,0
66.5,-168.48,51.632,13.907,0.06042,0,0,0,0,0
66.498,-168.5,51.799,7.6266,0.17804,0,0,0,0,0
66.495,-168.51,52.015,7.4679,0.39183,0,0,0,0,0
66.586,-168.48,44.541,5.927,0.6737,0,0,0,0,0
66.594,-168.48,43.266,6.1925,0.95486,0,0,0,0,0
66.602,-168.48,41.52,22.781,0.19414,0,0,0,0,0
66.611,-168.48,41.021,2.1285,0.50692,0,0,0,0,0
66.619,-168.48,40.613,7.1065,0.44432,0,0,0,0,0
66.627,-168.48,39.471,1.0817,0.29855,0,0,0,0,0
66.636,-168.48,39.003,1.9595,0.68353,0,0,0,0,0
66.644,-168.48,38.64,4.1317,0.2969,0,0,0,0,0
66.652,-168.48,38.217,2.3882,0.47075,0,0,0,0,0
66.66,-168.48,37.931,3.7139,0.77689,0,0,0,0,0
66.669,-168.48,37.487,3.4355,1.1757,0,0,0,0,0
66.677,-168.49,37.066,2.3589,0.66542,0,0,0,0,0
66.685,-168.49,36.69,2.5305,1.7752,0,0,0,0,0
66.693,-168.49,35.944,1.268,1.0632,0,0,0,0,0
66.702,-168.49,34.564,1.6534,2.1186,0,0,0,0,0
66.71,-168.49,33.453,2.0058,2.9838,0,0,0,0,0
66.718,-168.49,33.22,1.1955,0.85931,0,0,0,0,0
66.726,-168.49,33.102,2.4711,0.42675,0,0,0,0,0
66.735,-168.49,33.092,1.4482,0.35743,0,0,0,0,0
66.743,-168.49,33.13,2.4868,1.5047,0,0,0,0,0
66.751,-168.49,33.033,4.3592,0.45991,0,0,0,0,0
66.76,-168.49,33.038,4.7307,0.31869,0,0,0,0,0
66.768,-168.49,32.823,3.6899,0.32211,0,0,0,0,0
66.776,-168.49,32.688,3.023,0.1738,0,0,0,0,0
66.784,-168.49,32.38,5.2538,1.2655,0,0,0,0,0
66.793,-168.5,31.778,7.7347,0.10822,0,0,0,0,0
66.801,-168.5,31.358,4.4706,0.80436,0,0,0,0,0
66.809,-168.5,31.198,4.2515,0.14891,0,0,0,0,0
66.817,-168.5,31.059,4.5869,0.23817,0,0,0,0,0
66.826,-168.5,31.048,2.73,0.54121,0,0,0,0,0
66.834,-168.5,31.236,2.5934,0.49367,0,0,0,0,0
66.842,-168.5,31.529,3.6525,0.32536,0,0,0,0,0
66.851,-168.5,31.902,2.7919,0.28131,0,0,0,0,0
66.859,-168.5,32.125,5.0059,0.097025,0,0,0,0,0
66.867,-168.5,32.537,3.2837,0.34098,0,0,0,0,0
66.875,-168.5,32.939,3.3006,0.73507,0,0,0,0,0
66.884,-168.5,33.32,6.1465,0.74353,0,0,0,0,0
66.892,-168.51,33.722,5.8098,1.1629,0,0,0,0,0
66.9,-168.51,34.094,6.1796,1.2266,0,0,0,0,0
66.908,-168.51,34.417,4.0545,0.40344,0,0,0,0,0
66.917,-168.51,34.694,4.2315,0.22842,0,0,0,0,0
66.925,-168.51,34.955,4.6278,0.53714,0,0,0,0,0
66.933,-168.5,35.337,4.0656,0.47512,0,0,0,0,0
66.942,-168.5,35.624,2.8002,0.39259,0,0,0,0,0
66.95,-168.5,35.983,2.3635,3.9727,0,0,0,0,0
66.958,-168.5,36.304,2.029,15.798,0,0,0,0,0
66.966,-168.5,36.692,5.2595,5.7183,0,0,0,0,0
66.975,-168.5,37.07,9.8548,27.473,0,0,0,0,0
66.983,-168.5,37.422,4.3906,62.709,0,0,0,0,0
66.991,-168.5,37.832,16.661,36.205,0,0,0,0,0
66.994,-168.49,38.177,6.8596,24.226,0,0,0,0,0
67.066,-168.43,38.832,6.9132,8.2284,0,0,0,0,0
67.061,-168.43,38.664,7.3489,24.898,0,0,0,0,0
67.055,-168.43,38.395,9.8612,7.0959,0,0,0,0,0
67.037,-168.46,38.311,11.156,56.102,0,0,0,0,0
67.03,-168.46,38.34,24.497,31.095,0,0,0,0,0
67.023,-168.47,38.339,12.301,48.726,0,0,0,0,0
67.015,-168.48,38.227,21.084,30.688,0,0,0,0,0
67.008,-168.49,38.191,15.925,51.224,0,0,0,0,0
67.002,-168.49,38.107,14.381,22.214,0,0,0,0,0
67,-168.48,37.384,9.0018,31.789,0,0,0,0,0
67,-168.46,36.554,9.1753,12.448,0,0,0,0,0
67,-168.44,35.962,17.381,11.66,0,0,0,0,0
67,-168.42,35.449,13.311,25.64,0,0,0,0,0
67,-168.4,34.937,10.166,8.5015,0,0,0,0,0
67,-168.37,34.51,4.1742,11.206,0,0,0,0,0
67,-168.35,34.212,6.1621,33.751,0,0,0,0,0
67,-168.33,33.912,10.229,37.644,0,0,0,0,0
67,-168.31,33.696,15.719,22.657,0,0,0,0,0
67,-168.29,33.524,17.151,20.815,0,0,0,0,0
67,-168.27,33.375,20.751,11.34,0,0,0,0,0
67,-168.25,33.314,16.767,56.003,0,0,0,0,0
67,-168.23,33.284,11.786,56.05,0,0,0,0,0
67,-168.21,33.393,26.308,98.733,0,0,0,0,0
67,-168.18,33.405,10.228,88.179,0,0,0,0,0
67,-168.16,33.454,7.0844,99.934,0,0,0,0,0
66.999,-168.14,33.523,9.5175,102.11,0,0,0,0,0
66.999,-168.12,33.688,21.53,143.38,0,0,0,0,0
66.999,-168.1,33.725,22.619,29.653,0,0,0,0,0
66.999,-168.08,33.85,19.216,194.08,0,0,0,0,0
67,-168.06,34.008,15.517,0.85301,0,0,0,0,0
67,-168.04,34.176,16.752,0.48903,0,0,0,0,0
67,-168.01,34.241,17.109,3.6684,0,0,0,0,0
67,-167.99,34.403,32.625,21.979,0,0,0,0,0
67.001,-167.97,34.509,20.435,1.5898,0,0,0,0,0
67.001,-167.95,34.692,30.895,1.2627,0,0,0,0,0
67.001,-167.93,34.855,19.217,23.087,0,0,0,0,0
67.001,-167.91,34.902,47.715,7.9639,0,0,0,0,0
67.001,-167.89,35.156,43.023,51.497,0,0,0,0,0
67,-167.87,35.279,40.782,113.48,0,0,0,0,0
67,-167.86,35.225,30.757,49.636,0,0,0,0,0
67.001,-167.84,35.265,34.063,32.176,0,0,0,0,0
67,-167.82,35.522,28.818,14.698,0,0,0,0,0
67,-167.8,35.504,26.243,15.281,0,0,0,0,0
67,-167.78,35.513,18.074,48.297,0,0,0,0,0
67,-167.76,35.676,19.791,152.95,0,0,0,0,0
67,-167.74,35.783,19.886,35.662,0,0,0,0,0
67,-167.72,35.859,16.551,86.437,0,0,0,0,0
67,-167.7,35.98,39.608,109.86,0,0,0,0,0
67.001,-167.67,36.071,19.918,54.504,0,0,0,0,0
67.001,-167.65,36.22,19.224,36.103,0,0,0,0,0
67,-167.63,36.213,28.385,99.674,0,0,0,0,0
67,-167.61,36.327,37.729,92.978,0,0,0,0,0
67,-167.59,36.407,19.251,197.97,0,0,0,0,0
67,-167.57,36.492,17.895,73.323,0,0,0,0,0
67,-167.55,36.616,22.545,31.435,0,0,0,0,0
67,-167.53,36.78,38.424,112.04,0,0,0,0,0
67,-167.5,36.824,34.984,69.725,0,0,0,0,0
66.999,-167.48,36.962,40.455,14.689,0,0,0,0,0
66.999,-167.46,37.143,49.234,89.634,0,0,0,0,0
66.999,-167.44,37.272,36.999,131.92,0,0,0,0,0
66.999,-167.42,37.423,37.817,58.738,0,0,0,0,0
66.999,-167.4,37.526,21.719,47.088,0,0,0,0,0
67,-167.38,37.799,26.792,6.8267,0,0,0,0,0
67,-167.36,37.898,30.621,11.389,0,0,0,0,0
67,-167.33,38.115,40.748,15.042,0,0,0,0,0
67,-167.31,38.233,45.053,22.038,0,0,0,0,0
67,-167.29,38.395,40.035,12.577,0,0,0,0,0
67,-167.27,38.526,53.14,3.542,0,0,0,0,0
67,-167.25,38.733,34.438,14.089,0,0,0,0,0
67,-167.23,38.871,50.041,18.196,0,0,0,0,0
66.969,-167.09,39.342,11.801,38.074,0.084828,0,0,0,0
66.974,-167.11,39.262,16.157,28.339,0.11614,0,0,0,0
66.978,-167.13,39.216,10.687,15.525,0.076817,0,0,0,0
66.982,-167.15,39.239,12.304,41.449,0.088446,0,0,0,0
66.987,-167.17,39.221,11.113,39.697,0.07988,0,0,0,0
66.991,-167.18,39.141,18.738,20.099,0.13469,0,0,0,0
66.995,-167.2,39.118,18.112,13.775,0.1302,0,0,0,0
66.998,-167.21,39.078,19.968,22.415,0.14353,0,0,0,0
67,-167.13,39.441,24.402,38.684,0.1754,0,0,0,0
67,-167.11,39.52,24.792,29.753,0.17821,0,0,0,0
67,-167.09,39.634,21.809,47.27,0.15677,0,0,0,0
67,-167.06,39.694,31.281,116.42,0.22486,0,0,0,0
67,-167.04,39.713,41.968,86.677,0.30167,0,0,0,0
67,-167.02,39.639,58.854,89.017,0.42306,0,0,0,0
67,-167,39.901,71.563,114.77,0.51441,0,0,0,0
67,-166.98,40.099,127.93,103.51,0.91959,0,0,0,0
67,-166.96,40.03,123.07,148.85,0.88468,0,0,0,0
67,-166.94,39.758,136.77,105.78,0.98311,0,0,0,0
67,-166.92,39.433,126.14,58.751,0.90673,0,0,0,0
67,-166.89,39.33,140.02,29.06,1.0065,0,0,0,0
67,-166.87,39.373,88.751,13.628,0.63796,0,0,0,0
67,-166.85,39.395,88.657,11.708,0.63728,0,0,0,0
67,-166.83,39.582,45.227,15.619,0.3251,0,0,0,0
67,-166.81,39.935,32.907,9.8099,0.23654,0,0,0,0
67,-166.79,39.8,41.598,20.741,0.29902,0,0,0,0
67,-166.77,39.422,44.204,13.327,0.31775,0,0,0,0
67,-166.74,39.022,40.384,17.239,0.29029,0,0,0,0
67,-166.72,38.623,34.266,9.7429,0.24631,0,0,0,0
67,-166.7,38.361,33.367,10.316,0.23985,0,0,0,0
67,-166.68,37.991,22.039,10.057,0.15842,0,0,0,0
67,-166.66,37.681,24.218,11.308,0.17408,0,0,0,0
67,-166.64,37.449,37.368,10.075,0.26861,0,0,0,0
67.001,-166.62,37.344,13.223,9.2296,0.095052,0,0,0,0
67.002,-166.6,37.253,10.985,30.545,0.078961,0,0,0,0
67.002,-166.59,37.282,15.221,26.404,0.10941,0,0,0,0
67.001,-166.58,37.021,8.3209,20.104,0.059812,0,0,0,0
67.002,-166.55,36.765,11.439,6.7727,0.082226,0,0,0,0
67.002,-166.53,36.44,12.546,11.75,0.090184,0,0,0,0
67.001,-166.51,36.182,10.354,0.64098,0.074423,0,0,0,0
67.001,-166.49,35.895,9.6177,0.59968,0.069134,0,0,0,0
67.001,-166.47,35.387,4.1273,1.1984,0.029668,0,0,0,0
67.001,-166.45,34.601,3.6068,5.7387,0.025926,0,0,0,0
67.001,-166.43,33.793,4.5321,0.37826,0.029454,4.4734e-06,2.8929e-06,0,0
67.001,-166.41,32.965,3.5823,0.78687,0,3.6879e-05,2.385e-05,0,0
67,-166.38,32.189,13.777,1.6068,0,0.00014184,9.1726e-05,0,0
67,-166.36,31.528,3.9501,4.0737,0,4.0666e-05,2.6299e-05,0,0
67,-166.34,30.955,4.9057,1.8953,0,5.0504e-05,3.2661e-05,0,0
67,-166.32,30.494,3.5259,0.30557,0,3.6299e-05,2.3474e-05,0,0
67,-166.3,30.065,2.7112,0.23522,0,2.7912e-05,1.805e-05,0,0
67,-166.28,29.606,26.769,0.35933,0,0.00027559,0.00017822,0,0
67,-166.26,29.238,6.2105,10.131,0,6.3937e-05,4.1348e-05,0,0
67,-166.24,28.939,4.5559,0.12838,0,4.6903e-05,3.0332e-05,0,0
67,-166.21,28.726,2.7485,0.18134,0,2.8296e-05,1.8299e-05,0,0
67,-166.19,28.48,4.4851,1.8102,0,4.6174e-05,2.9861e-05,0,0
67,-166.17,28.153,2.6605,4.3218,0,2.739e-05,1.7713e-05,0,0
67,-166.15,27.802,120.89,0.28715,0,0.0012445,0.00080482,0,0
67,-166.13,27.482,2.8369,0.18531,0,2.9205e-05,1.8887e-05,0,0
67,-166.11,27.135,2.5221,0.17819,0,2.5964e-05,1.6791e-05,0,0
67.001,-166.09,26.732,5.4362,0.10902,0,5.5965e-05,3.6193e-05,0,0
67.001,-166.06,26.294,6.171,0.11475,0,6.3529e-05,4.1084e-05,0,0
67.001,-166.04,25.943,24.722,0.10038,0,0.00025451,0.00016459,0,0
67.001,-166.02,25.425,3.4022,3.5762,0,3.5025e-05,2.2651e-05,0,0
67.001,-166,25.457,2.8138,0.20863,0,2.8967e-05,1.8733e-05,0,0
67.001,-165.98,24.551,5.656,0.17178,0,5.8228e-05,3.7656e-05,0,0
67.001,-165.96,24.056,6.066,2.0407,0,6.2449e-05,4.0386e-05,0,0
67.015,-166.06,26.972,27.224,0.12387,0,0.00028027,0.00018125,0,0
67.013,-166.04,26.551,21.357,0.902,0,0.00021986,0.00014219,0,0
67.011,-166.02,26.224,12.289,0.13245,0,0.00012651,8.1817e-05,0,0
67.01,-166,25.953,9.3311,3.9564,0,9.6063e-05,6.2124e-05,0,0
67.008,-165.98,25.158,4.9568,0.11982,0,5.103e-05,3.3001e-05,0,0
67.006,-165.96,24.484,6.157,0.19847,0,6.3385e-05,4.0991e-05,0,0
67.005,-165.94,24.042,7.0795,0.28459,0,7.2883e-05,4.7133e-05,0,0
67.004,-165.92,24.074,5.2818,0.81979,0,5.4376e-05,3.5165e-05,0,0
67.003,-165.89,24.152,6.8932,0.98394,0,7.0965e-05,4.5893e-05,0,0
67.002,-165.87,23.968,8.4793,9.714,0,8.7293e-05,5.6452e-05,0,0
67.002,-165.85,24.662,6.5966,0.39771,0,6.7912e-05,4.3919e-05,0,0
67.001,-165.83,25.011,7.6549,0.84696,0,7.8807e-05,5.0965e-05,0,0
67.001,-165.81,25.065,9.0835,0.8295,0,9.3513e-05,6.0475e-05,0,0
67.001,-165.79,24.86,4.4516,0.75954,0,4.5829e-05,2.9637e-05,0,0
67.001,-165.77,24.038,28.108,0.27603,0,0.00028937,0.00018713,0,0
67.001,-165.75,23.317,7.0997,0.32271,0,7.309e-05,4.7268e-05,0,0
67.001,-165.72,23.356,13.347,0.44036,0,0.00013741,8.886e-05,0,0
67.001,-165.7,23.503,7.1991,0.062992,0,7.4114e-05,4.793e-05,0,0
67.001,-165.68,23.649,9.6067,3.8809,0,9.89e-05,6.3959e-05,0,0
67.001,-165.66,23.854,10.118,1.8585,0,0.00010417,6.7364e-05,0,0
67.001,-165.64,24.088,9.3117,1.9212,0,9.5863e-05,6.1994e-05,0,0
67.001,-165.62,24.327,10.318,1.1123,0,0.00010622,6.8696e-05,0,0
67.001,-165.6,24.635,11.856,1.2712,0,0.00012205,7.8931e-05,0,0
67,-165.57,25.037,30.831,2.245,0,0.0003174,0.00020526,0,0
67,-165.55,25.488,21.488,0.7487,0,0.00022122,0.00014306,0,0
67,-165.53,25.842,203.88,1.8334,0,0.0020989,0.0013574,0,0
67,-165.51,25.844,7.3398,0.72643,0,7.5563e-05,4.8866e-05,0,0
67,-165.49,25.799,16.406,1.0776,0,0.00016889,0.00010922,0,0
67,-165.47,25.887,7.0793,0.89973,0,7.2881e-05,4.7132e-05,0,0
67,-165.45,26.009,4.9358,12.585,0,5.0813e-05,3.2861e-05,0,0
67,-165.43,26.459,11.307,0.40148,0,0.00011641,7.5282e-05,0,0
67,-165.4,26.952,8.6499,3.6169,0,8.905e-05,5.7588e-05,0,0
67,-165.38,26.995,7.9135,0.084575,0,8.1469e-05,5.2686e-05,0,0
66.999,-165.36,26.86,59.801,0.10234,0,0.00032701,0.00021148,0,0
66.999,-165.34,26.796,11.228,1.8938,0,0.00011559,7.4754e-05,0,0
66.999,-165.32,26.779,6.8138,12.372,0,7.0147e-05,4.5364e-05,0,0
66.999,-165.31,26.788,9.962,3.676,0,0.00010256,6.6324e-05,0,0
66.999,-165.29,26.626,6.1895,1.0171,0,6.372e-05,4.1208e-05,0,0
67,-165.27,26.701,6.4877,0.47165,0,6.6791e-05,4.3194e-05,0,0
67,-165.25,26.83,5.4299,0.085243,0,5.5901e-05,3.6151e-05,0,0
67.001,-165.23,26.769,8.5698,0.020525,0,8.8225e-05,5.7055e-05,0,0
67.001,-165.21,26.756,24.696,0.15244,0,0.00025424,0.00016442,0,0
67.001,-165.19,26.782,10.254,0.05226,0,0.00010557,6.8269e-05,0,0
67.001,-165.17,26.746,9.9365,0.057193,0,0.0001023,6.6154e-05,0,0
67.001,-165.14,26.157,9.8038,0.013897,0,0.00010093,6.5271e-05,0,0
67,-165.12,25.873,10.182,0.21407,0,0.00010482,6.7786e-05,0,0
67,-165.1,25.77,6.7188,1.5612,0,6.9169e-05,4.4732e-05,0,0
67,-165.08,26.006,7.9556,1.0794,0,8.1902e-05,5.2966e-05,0,0
67,-165.06,26.061,18.129,1.5664,0,0.003744,0.00024092,0,0
67,-165.04,26.148,24.886,10.432,0,0.096464,0.0034171,0,0
67,-165.02,26.267,37.935,9.8634,0,0.14705,0.0052088,0,0
67,-164.99,26.182,37.899,1.7798,0,0.14691,0.0052039,0,0
67,-164.97,26.262,44.969,8.8795,0,0.17431,0.0061747,0,0
67,-164.95,26.422,76.422,16.758,0,0.29623,0.010493,0,0
67,-164.93,26.274,116.86,13.278,0,0.45298,0.016046,0,0
67.001,-164.91,25.859,115.35,1.4189,0,0.44711,0.015838,0,0
67.001,-164.89,25.645,127.25,18.183,0,0.49326,0.017473,0,0
67.001,-164.87,25.622,74.041,3.2715,0,0.287,0.010167,0,0
67.001,-164.85,25.104,104.99,6.9924,0,0.40698,0.014417,0,0
67.001,-164.82,24.839,124.78,7.0747,0,0.48368,0.017133,0,0
67.001,-164.8,25.325,73.916,0.19834,0,0.28652,0.010149,0,0
67,-164.78,25.71,49.914,1.3806,0,0.19348,0.0068537,0,0
67,-164.76,25.017,68.609,3.368,0,0.26595,0.0094207,0,0
67,-164.74,24.689,86.572,2.4175,0,0.33558,0.011887,0,0
67,-164.72,26.199,137.96,0.000391,0,0.53478,0.018944,0,0
67,-164.7,26.779,141.23,0.76558,0,0.54743,0.019392,0,0
67,-164.67,27.116,199.51,4.5498,0,0.77335,0.027395,0,0
67.006,-164.6,27.195,98.948,4.7902,0,0.38355,0.013587,0,0
67.014,-164.6,27.269,371.53,4.9237,0,1.4402,0.051015,0,0
67.022,-164.6,27.252,158.3,4.6974,0,0.61361,0.021736,0,0
67.031,-164.6,27.13,122.1,0.005079,0,0.47331,0.016766,0,0
67.039,-164.6,27.317,182.24,7.9661,0,0.7064,0.025023,0,0
67.047,-164.6,27.603,131.23,11.151,0,0.50867,0.018019,0,0
67.056,-164.6,27.718,121.26,22.272,0,0.47003,0.01665,0,0
67.064,-164.6,27.887,93.125,5.6272,0,0.36098,0.012787,0,0
67.072,-164.6,28.004,121.88,17.67,0,0.47244,0.016735,0,0
67.08,-164.6,28.135,206.13,16.623,0,0.79902,0.028304,0,0
67.089,-164.6,28.26,365.97,15.174,0,1.4186,0.050252,0,0
67.097,-164.61,28.425,224.46,9.8816,0,0.87007,0.030821,0,0
67.105,-164.61,28.603,88.762,0.50287,0,0.34407,0.012188,0,0
67.114,-164.61,28.803,87.843,6.8859,0,0.3405,0.012062,0,0
67.122,-164.61,28.984,79.295,10.489,0,0.30737,0.010888,0,0
67.13,-164.61,29.163,85.753,12.47,0,0.3324,0.011775,0,0
67.139,-164.61,29.382,85.622,6.3914,0,0.33189,0.011757,0,0
67.147,-164.61,29.565,105.16,4.6937,0,0.40761,0.014439,0,0
67.155,-164.61,29.765,124.64,3.961,0,0.48316,0.017115,0,0
67.164,-164.61,29.952,104.72,12.711,0,0.4059,0.014378,0,0
67.172,-164.6,30.135,95.33,11.385,0,0.36953,0.01309,0,0
67.499,-164.71,31.489,206.26,5.4561,0.00765,1.1433,0,0,0
67.499,-164.73,31.751,255.74,3.3102,0.0094852,1.4176,0,0,0
67.499,-164.76,31.99,117.72,6.1341,0.0043662,0.65255,0,0,0
67.498,-164.78,32.219,91.581,0.92172,0.0033966,0.50764,0,0,0
67.498,-164.8,32.434,109.39,3.0984,0.0040571,0.60636,0,0,0
67.498,-164.82,32.544,92.748,7.2157,0.0034399,0.51411,0,0,0
67.498,-164.84,32.737,151.38,3.1127,0.0056146,0.83913,0,0,0
67.498,-164.87,32.886,109.66,5.9361,0.004067,0.60784,0,0,0
67.498,-164.89,33.039,159.65,0.89361,0.0059211,0.88494,0,0,0
67.498,-164.91,33.192,76.706,6.0448,0.0028449,0.42519,0,0,0
67.498,-164.93,33.422,28.891,0.96353,0.0010715,0.16014,0,0,0
67.499,-164.95,33.605,36.378,1.0086,0.0013492,0.20165,0,0,0
67.499,-164.97,33.753,22.776,1.5859,0.00088618,0.12049,0,0,0
67.499,-165,33.905,21.154,0.86581,0.00086149,0.10659,0,0,0
67.499,-165.02,34.092,35.08,7.7815,0.0014286,0.17676,0,0,0
67.5,-165.04,34.27,63.582,1.7359,0.0025893,0.32037,0,0,0
67.5,-165.06,34.473,197.9,13.386,0.0080594,0.99715,0,0,0
67.5,-165.08,34.669,244.48,8.0991,0.0099564,1.2319,0,0,0
67.5,-165.1,34.836,269.75,3.4012,0.010985,1.3592,0,0,0
67.5,-165.13,34.995,518.19,14.09,0.021103,2.611,0,0,0
67.5,-165.15,35.085,345.4,13.914,0.014066,1.7404,0,0,0
67.5,-165.17,35.152,74.277,4.4624,0.0030248,0.37425,0,0,0
67.5,-165.19,35.281,28.364,0.92952,0.0011551,0.14292,0,0,0
67.5,-165.21,35.403,11.795,0.32074,0.00048034,0.059431,0,0,0
67.5,-165.24,35.612,11.837,0.48353,0.00048206,0.059643,0,0,0
67.5,-165.24,35.724,17.696,0.095238,0.00072066,0.089165,0,0,0
67.499,-165.23,35.509,9.9897,2.8674,0.00040682,0.050334,0,0,0
67.499,-165.21,35.364,24.926,1.6037,0.0010151,0.12559,0,0,0
67.5,-165.29,35.869,34.606,0.032559,0,0,0,0,0
67.5,-165.31,35.975,19.811,0.044704,0,0,0,0,0
67.5,-165.33,36.101,13.876,0.11909,0,0,0,0,0
67.501,-165.36,36.242,12.701,0.16877,0,0,0,0,0
67.501,-165.38,36.364,20.304,0.40618,0,0,0,0,0
67.501,-165.4,36.513,29.145,0.15643,0,0,0,0,0
67.501,-165.42,36.695,36.005,2.28,0,0,0,0,0
67.501,-165.44,36.877,42.714,0.15573,0,0,0,0,0
67.501,-165.46,37.076,41.356,0.13359,0,0,0,0,0
67.501,-165.49,37.245,28.516,0.18583,0,0,0,0,0
67.501,-165.51,37.44,19.852,0.17781,0,0,0,0,0
67.502,-165.53,37.668,26.877,1.3107,0,0,0,0,0
67.502,-165.55,37.881,25.64,0.16745,0,0,0,0,0
67.502,-165.57,38.043,17.559,0.2775,0,0,0,0,0
67.502,-165.6,38.229,14.922,0.29895,0,0,0,0,0
67.502,-165.62,38.399,16.266,0.63859,0,0,0,0,0
67.502,-165.64,38.591,14.695,0.21736,0,0,0,0,0
67.501,-165.66,38.716,15.209,3.5256,0,0,0,0,0
67.501,-165.68,38.825,18.751,0.64087,0,0,0,0,0
67.501,-165.7,38.931,18.507,0.65753,0,0,0,0,0
67.501,-165.73,39.065,23.609,0.31007,0,0,0,0,0
67.501,-165.75,39.245,19.18,0.63506,0,0,0,0,0
67.501,-165.77,39.419,26.99,1.709,0,0,0,0,0
67.501,-165.79,39.523,36.406,0.87743,0,0,0,0,0
67.501,-165.81,39.712,23.57,1.3302,0,0,0,0,0
67.5,-165.83,39.872,27.602,0.79286,0,0,0,0,0
67.5,-165.86,39.991,20.142,0.37608,0,0,0,0,0
67.5,-165.88,40.178,18.76,6.8035,0,0,0,0,0
67.497,-165.89,40.303,16.437,47.615,0,0,0,0,0
67.536,-165.85,40.789,41.023,1.2011,0,0,0,0,0
67.528,-165.86,40.733,79.919,3.6659,0,0,0,0,0
67.52,-165.87,40.62,20.694,0.52128,0,0,0,0,0
67.513,-165.88,40.568,19.83,0.41814,0,0,0,0,0
67.506,-165.89,40.441,19.673,6.2821,0,0,0,0,0
67.502,-165.91,40.425,16.734,9.368,0,0,0,0,0
67.501,-165.93,40.451,17.146,7.7523,0,0,0,0,0
67.5,-165.95,40.55,13.779,1.0041,0,0,0,0,0
67.5,-165.97,40.67,8.377,2.3612,0,0,0,0,0
67.5,-165.99,40.769,13.604,2.3633,0,0,0,0,0
67.501,-166.01,40.878,10.345,2.4376,0,0,0,0,0
67.501,-166.04,41.048,18.495,8.1111,0,0,0,0,0
67.501,-166.06,41.132,14.879,5.8359,0,0,0,0,0
67.501,-166.08,41.258,12.164,12.898,0,0,0,0,0
67.501,-166.1,41.466,16.611,1.3334,0,0,0,0,0
67.501,-166.12,41.676,20.893,0.1508,0,0,0,0,0
67.501,-166.14,41.865,30.447,0.10007,0,0,0,0,0
67.501,-166.17,42.049,35.545,0.58111,0,0,0,0,0
67.501,-166.19,42.337,35.235,0.25247,0,0,0,0,0
67.501,-166.21,42.612,25.066,0.574,0,0,0,0,0
67.501,-166.23,42.668,26.871,1.4066,0,0,0,0,0
67.501,-166.25,42.779,51.085,0.093903,0,0,0,0,0
67.501,-166.27,43.184,45.62,0.14679,0,0,0,0,0
67.501,-166.3,43.433,56.165,1.1316,0,0,0,0,0
67.501,-166.32,43.619,43.706,2.8444,0,0,0,0,0
67.501,-166.34,43.823,31.669,6.3438,0,0,0,0,0
67.501,-166.36,43.988,29.341,3.98,0,0,0,0,0
67.501,-166.38,44.092,71.479,8.0959,0,0,0,0,0
67.501,-166.41,44.208,75.451,8.1323,0,0,0,0,0
67.501,-166.43,44.338,31.595,2.3546,0,0,0,0,0
67.501,-166.45,44.533,28.901,5.8301,0,0,0,0,0
67.501,-166.47,44.561,69.122,8.9296,0,0,0,0,0
67.501,-166.49,44.761,47.819,3.0463,0,0,0,0,0
67.501,-166.51,44.84,101.91,3.2217,0,0,0,0,0
67.5,-166.54,44.973,104.66,3.0192,0,0,0,0,0
67.5,-166.55,45.076,88.745,4.8337,0,0,0,0,0
67.5,-166.55,45.053,109.22,6.7219,0,0,0,0,0
67.5,-166.58,45.146,57.584,8.104,0,0,0,0,0
67.5,-166.6,45.238,41.888,11.572,0,0,0,0,0
67.5,-166.62,45.37,45.149,7.2628,0,0,0,0,0
67.5,-166.64,45.529,49.147,6.1473,0,0,0,0,0
67.5,-166.66,45.659,50.623,9.7148,0,0,0,0,0
67.5,-166.68,45.732,80.152,5.4091,0,0,0,0,0
67.5,-166.71,45.815,75.303,11.175,0,0,0,0,0
67.5,-166.73,45.966,52.871,9.4655,0,0,0,0,0
67.5,-166.75,46.083,58.367,7.3436,0,0,0,0,0
67.501,-166.77,46.151,44.638,5.093,0,0,0,0,0
67.501,-166.79,46.207,49.293,6.5502,0,0,0,0,0
67.501,-166.82,46.26,27.368,4.8921,0,0,0,0,0
67.501,-166.84,46.337,14.439,3.8476,0,0,0,0,0
67.501,-166.86,46.313,17.204,5.8463,0,0,0,0,0
67.501,-166.88,46.392,15.884,10.911,0,0,0,0,0
67.501,-166.9,46.436,26.236,14.811,0,0,0,0,0
67.501,-166.92,46.544,23.741,18.168,0,0,0,0,0
67.501,-166.95,46.55,22.521,39.881,0,0,0,0,0
67.501,-166.97,46.477,30.288,25.785,0,0,0,0,0
67.501,-166.99,46.39,26.264,11.783,0,0,0,0,0
67.501,-167.01,46.387,21.743,18.71,0,0,0,0,0
67.501,-167.03,46.321,22.831,15.716,0,0,0,0,0
67.501,-167.05,46.258,25.969,19.631,0,0,0,0,0
