Latitude,Longitude,Bottom depth (m),Fish 38 kHz sA (m^2 nmi^-2),Zooplankton 120 kHz sA (m^2 nmi^-2),Arctic cod (No. m^-2),Saffron cod (No. m^-2),Capelin (No. m^-2),herring (No. m^-2),Pollock (No. m^-2)
64.015,-170,34.585,11.518,4.3771,0,0,0,0.0018518,0
64.007,-170,33.533,43.619,2.7612,0,0,0,0.0067525,0
64,-169.99,34.043,13.822,2.6461,0,0,0,0.0021558,0
63.998,-169.98,33.921,9.2083,4.4317,0,0,0,0.0014869,0
63.998,-169.96,33.652,10.23,3.6687,0,0,0,0.0016405,0
63.998,-169.94,34.026,19.407,3.9303,0,0,0,0.0030782,0
63.998,-169.92,34.174,11.358,4.2257,0,0,0,0.0017744,0
63.998,-169.9,33.877,17.86,6.405,0,0,0,0.0028261,0
63.998,-169.88,33.708,18.312,2.8085,0,0,0,0.0028845,0
63.998,-169.86,33.058,12.046,6.6503,0,0,0,0.0018937,0
63.998,-169.84,33.201,14.138,2.5191,0,0,0,0.0022385,0
63.998,-169.82,34.531,12.073,6.2718,0,0,0,0.0019177,0
63.998,-169.8,34.668,8.9944,10.097,0,0,0,0.0014245,0
63.998,-169.79,34.269,15.697,1.5439,0,0,0,0.0024557,0
63.998,-169.77,34.189,16.16,16.915,0,0,0,0.0025177,0
63.998,-169.75,33.603,39.824,33.514,0,0,0,0.0060304,0
63.998,-169.73,33.676,22.424,54.887,0,0,0,0.0034528,0
63.999,-169.71,33.681,13.949,24.277,0,0,0,0.0021727,0
63.999,-169.69,33.956,14.847,28.079,0,0,0,0.0023272,0
63.999,-169.67,34.318,12.747,39.929,0,0,0,0.0020236,0
64,-169.65,34.277,15.436,40.965,0,0,0,0,0
64,-169.63,34.159,32.599,37.953,0,0,0,0,0
64.001,-169.61,35.254,47.321,59.418,0,0,0,0,0
64.002,-169.6,36.179,30.937,82.411,0,0,0,0,0
64.002,-169.58,36.258,10.495,92.009,0,0,0,0,0
64.002,-169.56,38.501,15.749,79.938,0,0,0,0,0
64.003,-169.54,39.406,15.931,105.24,0,0,0,0,0
64.003,-169.52,39.501,11.94,90.422,0,0,0,0,0
64.003,-169.5,39.112,18.499,109.91,0,0,0,0,0
64.002,-169.48,38.537,22.307,186.53,0,0,0,0,0
64.002,-169.46,39.509,18.548,227.13,0,0,0,0,0
64.002,-169.44,39.765,69.442,108.93,0,0,0,0,0
64.002,-169.42,38.642,9.7364,125.53,0,0,0,0,0
64.002,-169.41,39.018,28.074,156.45,0,0,0,0,0
64.002,-169.39,38.495,3.77,107.16,0,0,0,0,0
64,-169.26,36.338,4.8868,138.07,0,0,0,0,0
64,-169.25,36.095,20.589,48.081,0,0,0,0,0
63.999,-169.23,35.834,33.943,42.995,0,0,0,0,0
63.999,-169.21,35.648,30.054,61.389,0,0,0,0,0
63.999,-169.19,35.478,11.886,59.017,0,0,0,0,0
63.999,-169.17,35.351,9.7519,69.152,0,0,0,0,0
63.999,-169.15,35.248,54.144,97.248,0,0,0,0.0087308,0
63.999,-169.13,35.209,6.1698,56.586,0,0,0,0.0010582,0
63.998,-169.11,35.299,8.022,40.087,0,0,0,0.0013791,0
63.998,-169.09,35.36,3.377,33.75,0,0,0,0.0006037,0
63.998,-169.07,35.371,6.6677,56.96,0,0,0,0.0011501,0
63.998,-169.06,35.32,16.375,31.9,0,0,0,0.0028141,0
63.998,-169.04,35.251,4.263,12.818,0,0,0,0.00074712,0
63.998,-169.02,35.189,8.0836,6.9633,0,0,0,0.0013917,0
63.963,-169.01,34.734,66.333,43.698,0,0,0,0.012209,0
63.97,-169,34.811,19.126,64.825,0,0,0,0.0032806,0
63.978,-169,35.067,12.14,22.716,0,0,0,0.0020683,0
63.986,-168.99,35.181,11.197,19.371,0,0,0,0.0019009,0
63.993,-168.98,35.141,8.4089,5.0862,0,0,0,0.0014519,0
63.998,-168.97,35.031,2.9982,11.574,0,0,0,0.00055285,0
63.998,-168.95,35.123,8.5443,9.5002,0,0,0,0.0016374,0
63.998,-168.93,35.389,11.921,15.45,0,0,0,0.0022391,0
63.998,-168.91,35.371,18.936,18.425,0,0,0,0.0034337,0
63.999,-168.89,35.355,19.945,15.609,0,0,0,0.0034529,0
63.999,-168.88,35.392,5.7439,3.5531,0,0,0,0.0010713,0
63.999,-168.86,35.22,5.7932,2.452,0,0,0,0.0010787,0
63.999,-168.84,35.016,13.652,1.8973,0,0,0,0.0024719,0
63.999,-168.82,34.87,22.002,1.5672,0,0,0,0.0039446,0
63.999,-168.8,34.844,22.493,1.8309,0,0,0,0.0040716,0
63.999,-168.78,34.869,9.4297,4.7777,0,0,0,0.0017618,0
63.999,-168.76,34.907,21.014,2.9037,0,0,0,0.0037591,0
63.999,-168.74,34.892,14.851,6.8042,0,0,0,0.0028143,0
63.999,-168.72,34.89,19.28,12.573,0,0,0,0.0036543,0
63.999,-168.7,34.874,18.014,13.495,0,0,0,0.0033749,0
63.999,-168.69,34.813,12.668,12.121,0,0,0,0.0023132,0
63.999,-168.67,34.742,7.1879,3.7355,0,0,0,0.0013492,0
63.999,-168.65,34.797,9.538,1.747,0,0,0,0.0018152,0
63.999,-168.63,34.893,9.8024,8.3904,0,0,0,0.0018661,0
63.999,-168.61,35.004,11.334,30.516,0,0,0,0.0020618,0
63.999,-168.59,35.113,20.511,1.5428,0,0,0,0.0038262,0
63.999,-168.57,35.089,56.987,2.7316,0,0,0,0.010787,0
63.999,-168.55,35.166,43.664,1.2791,0,0,0,0.0082438,0
63.999,-168.53,35.551,87.924,0.080547,0,0,0,0.016808,0
64,-168.51,36.104,29.754,10.529,0,0,0,0.0055499,0
64,-168.5,36.489,25.738,7.361,0,0,0,0.0046544,0
64,-168.48,36.687,14.268,3.3779,0,0,0,0.0024859,0
64,-168.46,36.673,60.947,10.468,0,0,0,0.011132,0
64,-168.44,36.86,55.654,5.845,0,0,0,0.0098693,0
64.001,-168.42,36.757,54.739,4.5622,0,0,0,0.0091953,0
64.001,-168.4,36.731,28.246,2.4199,0,0,0,0.0050422,0
64.001,-168.38,36.66,35.584,2.5344,0,0,0,0.0066687,0
64.001,-168.36,36.604,75.718,2.3739,0,0,0,0.014214,0
64.001,-168.34,36.586,42.66,2.8246,0,0,0,0.0080941,0
64.001,-168.32,36.627,15.916,2.509,0,0,0,0.002923,0
64.001,-168.31,36.691,38.06,0.66697,0,0,0,0.007092,0
64.001,-168.29,36.688,21.143,3.2928,0,0,0,0.0039796,0
64.001,-168.27,36.91,19.758,4.1771,0,0,0,0.0034328,0
64.001,-168.25,36.855,21.071,8.1633,0,0,0,0.0036682,0
64.001,-168.23,36.603,224.23,13.775,0,0,0,0.027362,0
64.001,-168.21,36.402,65.983,13.53,0,0,0,0.011683,0
64.001,-168.19,36.425,129.34,13.665,0,0,0,0.023142,0
64.001,-168.17,36.514,42.046,10.513,0,0,0,0.0076153,0
64.001,-168.15,36.34,61.667,4.9265,0,0,0,0.01182,0
64.001,-168.13,36.184,78.518,41.853,0,0,0,0.012131,0
64.001,-168.12,36.224,41.95,38.113,0,0,0,0.0076853,0
64.001,-168.1,36.371,36.389,18.699,0,0,0,0.0056585,0
64.001,-168.08,36.406,56.941,19.619,0,0,0,0.0095135,0
64.001,-168.06,36.38,46.936,34.444,0,0,0,0.0079217,0
64.001,-168.04,36.517,49.472,32.591,0,0,0,0.0090272,0
64.001,-168.02,36.695,35.778,8.7461,0,0,0,0.0060278,0
64.001,-168,36.916,12.428,5.2742,0,0,0,0.0019911,0
63.986,-167.96,36.816,92.132,14.354,0,0,0,0.012177,0
63.991,-167.97,36.644,37.074,15.659,0,0,0,0.0048842,0
63.996,-167.99,36.728,22.814,12.702,0,0,0,0.0030026,0
63.957,-168.02,35.572,199.65,5.5217,0,0,0,0.026341,0
63.964,-168.01,35.64,16.381,5.6126,0,0,0,0.0021581,0
63.971,-168,35.71,9.217,4.8789,0,0,0,0.0012062,0
63.978,-167.99,36.088,7.907,7.845,0,0,0,0.0010392,0
63.985,-167.98,36.361,7.7309,2.7024,0,0,0,0.0010277,0
63.992,-167.97,36.794,9.1588,4.562,0,0,0,0.0012157,0
63.997,-167.96,37.017,3.1683,1.7417,0,0,0,0.00042168,0
63.999,-167.94,37.378,4.9251,2.9352,0,0,0,0.0006492,0
63.999,-167.92,37.73,5.7194,1.2215,0,0,0,0.00075517,0
63.999,-167.9,37.119,9.8223,3.1092,0,0,0,0.0012831,0
63.999,-167.88,37.019,11.213,1.052,0,0,0,0.0014862,0
63.999,-167.86,36.46,8.0421,1.3572,0,0,0,0.0010408,0
63.999,-167.85,36.467,24.266,4.523,0,0,0,0.0031494,0
63.999,-167.83,36.536,18.232,4.1978,0,0,0,0.002355,0
63.999,-167.81,36.347,12.795,1.1807,0,0,0,0.0016662,0
63.999,-167.79,36.36,11.734,1.2905,0,0,0,0.0015386,0
63.999,-167.77,36.302,5.9916,5.3633,0,0,0,0.00077929,0
63.999,-167.75,36.326,6.121,0.98864,0,0,0,0.00080463,0
63.999,-167.73,36.395,6.5351,1.4264,0,0,0,0.00085614,0
63.999,-167.71,36.304,7.5761,1.0257,0,0,0,0.00097824,0
63.999,-167.69,36.05,8.9579,1.4821,0,0,0,0.0011718,0
63.999,-167.67,35.798,17.048,1.2309,0,0,0,0.0021978,0
63.999,-167.66,35.22,5.9391,1.2426,0,0,0,0.00076853,0
63.999,-167.64,34.9,12.139,1.0591,0,0,0,0.0015679,0
63.999,-167.62,35.117,25.665,0.47564,0,0,0,0.0032739,0
63.999,-167.6,35.171,9.5294,4.2845,0,0,0,0.0012118,0
63.999,-167.58,34.834,20.11,2.571,0,0,0,0.0025603,0
63.999,-167.56,35.021,21.08,2.6384,0,0,0,0.0026657,0
63.999,-167.54,34.422,8.4495,1.2896,0,0,0,0.0010712,0
63.999,-167.52,34.482,15.393,0.20522,0,0,0,0.0019919,0
63.999,-167.5,34.199,5.3307,0.42209,0,0,0,0.00068011,0
63.999,-167.48,34.223,25.354,0.20248,0,0,0.00033927,0.0031778,0.0011334
63.999,-167.47,34.032,6.4242,0.2009,0,0,0.00014979,0.00080391,0.0005004
63.999,-167.45,33.936,21.255,0.18619,0,0,0.0026904,0.0021459,0.0089882
63.999,-167.43,33.758,13.982,6.3025,0,0,0.00044949,0.0017363,0.0015016
63.999,-167.41,33.363,10.909,0.34217,0,0,0.0024634,0.00085154,0.0082297
63.999,-167.39,33.104,21.857,0.23826,0,0,0.0056609,0.0015638,0.018912
63.999,-167.37,32.922,9.0031,0.24946,0,0,0.00057149,0.0010575,0.0019092
63.999,-167.35,32.834,2.2285,0.37651,0,0,0.00044285,0.00018775,0.0014795
63.999,-167.33,32.848,4.8964,0.22179,0,0,0.00021362,0.00059439,0.00071368
64,-167.31,32.878,4.1858,0.34306,0,0,2.9274e-05,0.00054111,9.7799e-05
64,-167.29,32.794,4.9412,0.62136,0,0,8.1155e-05,0.00061626,0.00027112
64,-167.27,32.691,3.6894,0.39469,0,0,1.3147e-05,0.00047633,4.3923e-05
64,-167.26,32.605,7.3715,0.43202,0,0,2.6962e-05,0.00095035,9.0076e-05
64,-167.24,32.638,12.956,0.17173,0,0,4.998e-05,0.0016789,0.00016697
64,-167.22,32.539,3.0957,0.43015,0,0,1.5603e-05,0.00039667,5.2127e-05
64,-167.2,32.592,5.7171,2.1913,0,0,3.8171e-05,0.00073348,0.00012752
64,-167.18,32.533,19.748,0.63183,0,0,0.0014867,0.0021876,0.0049666
64,-167.16,32.443,4.418,0.30666,0,0,0.00014292,0.0005421,0.00047746
64,-167.14,32.409,15.325,1.3215,0,0,0.0028434,0.001338,0.0094992
64,-167.12,32.565,12.809,0.98726,0,0,0.00038514,0.0015561,0.0012867
64,-167.1,32.676,26.395,0.59303,0,0,8.7511e-05,0.0034086,0.00029236
64,-167.08,32.803,25.252,1.4438,0,0,0.0002419,0.0032213,0.00080812
64,-167.07,32.895,16.406,3.4299,0,0,2.5105e-05,0.0021324,8.387e-05
64,-167.05,32.955,10.889,2.3587,0,0,5.7225e-05,0.0014209,0.00019118
64,-167.03,33.012,66.551,1.0221,0,0,1.5652e-05,0.0085863,5.229e-05
64,-167.01,32.983,31.256,0.78672,0,0,0.00021324,0.0040151,0.00071238
63.941,-166.96,32.634,16.984,1.5942,0,0,0.00033385,0.0021083,0.0011153
63.949,-166.96,32.707,25.347,0.31038,0,0,2.5691e-05,0.0032329,8.5828e-05
63.957,-166.95,32.829,150.33,0.6297,0,0,4.5998e-05,0.019797,0.00015367
63.965,-166.95,32.95,55.251,1.0059,0,0,0.00023378,0.0070858,0.00078102
63.972,-166.94,33.017,38.97,1.5673,0,0,0.0024613,0.0044395,0.0082228
63.98,-166.93,32.963,8.3769,3.7196,0,0,0.00015139,0.0010398,0.00050576
63.987,-166.92,33.068,29.68,4.028,0,0,0.0033767,0.0030525,0.011281
63.995,-166.91,33.184,17.571,3.2353,0,0,0.0011428,0.0019823,0.0038179
63.999,-166.9,33.196,27.676,1.8995,0,0,0.0030668,0.0028307,0.010246
64,-166.88,33.228,12.261,1.3382,0,0,0.0026337,0.00096886,0.0087986
64,-166.86,33.051,58.288,6.6213,0,0,0.0077667,0.0056606,0.025947
64,-166.84,32.868,20.983,1.8696,0,0,0.0036111,0.0018572,0.012064
64,-166.83,32.666,19.896,1.7981,0,0,0.0068851,0.00098804,0.023002
64,-166.81,32.498,15.8,1.9072,0,0,0.0027719,0.0013851,0.0092604
64,-166.79,32.359,10.197,0.76465,0,0,9.0631e-05,0.0012749,0.00030278
64.001,-166.77,32.263,8.4175,1.5914,0,0,0.00070418,0.00091228,0.0023525
64.001,-166.75,32.162,7.8717,1.2768,0,0,0.0014603,0.00067312,0.0048786
64.001,-166.73,32.131,7.8793,1.2344,0,0,0.0015557,0.00065234,0.0051975
64.001,-166.71,32.088,10.33,1.0912,0,0,0.0019437,0.00087927,0.0064934
64.001,-166.69,32.025,9.1658,1.3039,0,0,0.002128,0.00068662,0.0071092
64.002,-166.67,31.942,5.2405,1.3383,0,0,0.00085867,0.00047395,0.0028686
64.002,-166.65,31.793,3.3852,1.3401,0,0,0.0010542,0.00019449,0.0035217
64.002,-166.64,31.617,3.9924,3.1288,0,0,0.00086638,0.00031402,0.0028944
64.002,-166.62,31.404,41.068,0.80048,0,0,0.022277,0.00021556,0.074425
64.002,-166.6,31.196,13.983,1.4391,0,0,0.0077699,3.1959e-05,0.025958
64.002,-166.58,30.983,14.593,0.80763,0,0,0.0081091,3.3354e-05,0.027091
64.002,-166.56,30.761,17.374,1.7368,0,0,0.0096455,3.9673e-05,0.032224
64.002,-166.54,30.551,20.722,3.2041,0,0,0.011504,4.7317e-05,0.038432
64.002,-166.52,30.294,2.3368,0.14231,0,0,0.0012981,5.3392e-06,0.0043366
64.001,-166.5,30.023,26.971,0.69383,0,0,0.014984,6.163e-05,0.050058
64.001,-166.48,29.757,37.32,2.5782,0,0,0.020729,8.5261e-05,0.069251
64.001,-166.46,29.485,8.2892,2.7305,4.0883e-07,4.7016e-06,0.0041762,0.0010793,0.01396
64.001,-166.45,29.19,1.7435,1.5887,9.2265e-07,1.061e-05,0,0.002397,1.8263e-05
64.001,-166.43,28.905,6.612,0.76259,1.233e-06,1.418e-05,0.0023683,0.0032131,0.0079365
64.001,-166.41,28.607,5.1995,1.3017,2.7691e-06,3.1845e-05,0,0.0071941,5.4814e-05
64.001,-166.39,28.325,0.69908,1.1252,3.6902e-07,4.2437e-06,0,0.0009587,7.3046e-06
64.001,-166.37,27.992,22.776,0.79992,7.4092e-06,8.5206e-05,0.0047513,0.019268,0.01602
64.001,-166.35,27.684,2.3311,0.49234,1.2284e-06,1.4127e-05,0,0.0031914,2.4316e-05
64.001,-166.33,27.332,0.92384,1.0327,4.8546e-07,5.5828e-06,0,0.0012612,9.6094e-06
64.002,-166.31,27.024,1.5185,1.3184,7.9516e-07,9.1444e-06,0,0.0020658,1.574e-05
64.002,-166.29,26.687,0.2355,2.2745,1.2348e-07,1.42e-06,0,0.0003208,2.4443e-06
64.002,-166.27,26.338,0.60907,2.0997,3.1772e-07,3.6538e-06,0,0.00082542,6.2891e-06
64.002,-166.26,25.965,1.6842,0.61243,8.7889e-07,1.0107e-05,0,0.0022833,1.7397e-05
64.003,-166.24,25.642,0.028879,0.61769,1.5035e-08,1.729e-07,0,3.906e-05,2.9761e-07
64.003,-166.22,25.298,3.3032,0.23161,1.7189e-06,1.9767e-05,0,0.0044656,3.4025e-05
64.003,-166.2,24.958,11.8,0.10157,6.1378e-06,7.0585e-05,0,0.015946,0.0001215
64.004,-166.18,24.63,0.19406,0.08272,1.0175e-07,1.1702e-06,0,0.00026435,2.0142e-06
64.004,-166.16,24.311,0.13351,0.040091,7.0334e-08,8.0885e-07,0,0.00018273,1.3922e-06
64.004,-166.14,24.003,0.40065,0.44454,2.1231e-07,2.4415e-06,0,0.00055157,4.2026e-06
64.003,-166.12,23.746,0.017124,1.2354,8.9984e-09,1.0348e-07,0,2.3378e-05,1.7812e-07
64.003,-166.1,23.476,0.016473,1.2375,8.6473e-09,9.9444e-08,0,2.2465e-05,1.7117e-07
64.003,-166.08,23.174,0.022845,1.1859,1.2003e-08,1.3803e-07,0,3.1183e-05,2.3759e-07
64.003,-166.07,22.908,0.003637,0.73896,1.8903e-09,2.1738e-08,0,4.9109e-06,3.7418e-08
64.002,-166.05,22.63,0.20524,0.56869,1.0685e-07,1.2288e-06,0,0.0002776,2.1152e-06
64.002,-166.03,22.38,0.092036,0.33827,4.8533e-08,5.5813e-07,0,0.00012609,9.607e-07
64.002,-166.01,22.171,0.004458,0.21198,2.317e-09,2.6646e-08,0,6.0195e-06,4.5864e-08
64.051,-165.91,20.889,1.0319,0.43535,5.4276e-07,6.2417e-06,0,0.0014101,1.0744e-05
64.043,-165.91,20.801,5.9952,2.7626,3.1625e-06,3.6369e-05,0,0.008216,6.26e-05
64.035,-165.9,20.785,1.8286,1.5025,9.6095e-07,1.1051e-05,0,0.0024965,1.9022e-05
64.027,-165.9,20.779,1.6203,2.0058,8.4978e-07,9.7724e-06,0,0.0022077,1.6821e-05
64.019,-165.89,20.765,3.0157,5.0714,1.5753e-06,1.8116e-05,0,0.0040925,3.1182e-05
64.011,-165.89,20.789,2.6804,1.132,1.4152e-06,1.6275e-05,0,0.0036768,2.8014e-05
64.006,-165.87,20.734,1.419,0.63455,7.4523e-07,8.5702e-06,0,0.0019361,1.4752e-05
64.007,-165.86,20.663,6.7134,2.2808,3.5296e-06,4.059e-05,0,0.0091698,6.9867e-05
64.007,-165.84,20.603,7.1642,2.478,3.7642e-06,4.3288e-05,0,0.0097792,7.4511e-05
64.009,-165.82,20.543,3.9304,4.8947,2.0631e-06,2.3726e-05,0,0.0053599,4.0839e-05
64.01,-165.8,20.46,11.056,0.96442,5.8124e-06,6.6843e-05,0,0.0151,0.00011505
64.011,-165.78,20.36,4.318,5.1818,2.2594e-06,2.5983e-05,0,0.0058699,4.4725e-05
64.013,-165.76,20.256,5.2075,0.97143,2.7359e-06,3.1463e-05,0,0.0071077,5.4156e-05
64.014,-165.74,20.164,9.8712,0.75934,5.1904e-06,5.969e-05,0,0.013484,0.00010274
64.015,-165.72,20.055,0.69498,0.22579,3.6319e-07,4.1767e-06,0,0.00094355,7.1892e-06
64.017,-165.71,19.922,7.5507,0.12339,3.9568e-06,4.5504e-05,0,0.01028,7.8324e-05
64.018,-165.69,19.799,0.3294,0.1218,1.7192e-07,1.9771e-06,0,0.00044664,3.4031e-06
64.02,-165.67,19.687,0.79988,0.2307,4.1991e-07,4.829e-06,0,0.0010909,8.312e-06
64.021,-165.65,19.577,6.2059,0.16845,3.2608e-06,3.7499e-05,0,0.0084713,6.4546e-05
64.022,-165.63,19.459,18.565,0.16158,9.7003e-06,0.00011155,0,0.025201,0.00019201
64.024,-165.61,19.304,9.0178,9.8976,4.7275e-06,5.4366e-05,0,0.012282,9.3579e-05
64.025,-165.59,19.144,4.2798,0.068752,2.2392e-06,2.5751e-05,0,0.0058174,4.4325e-05
64.026,-165.57,19.047,9.9953,0.16833,5.2536e-06,6.0417e-05,0,0.013649,0.00010399
64.028,-165.56,18.921,17.75,0.05298,9.2971e-06,0.00010692,0,0.024154,0.00018403
64.029,-165.54,18.792,36.316,0.049205,1.9042e-05,0.00021899,0,0.049471,0.00037693
64.03,-165.52,18.657,26.64,0.027366,1.3881e-05,0.00015963,0,0.036062,0.00027477
64.032,-165.5,18.571,77.008,4.8541,4.0111e-05,0.00046128,0,0.10421,0.00079398
64.033,-165.48,18.446,3.5856,0.11564,1.8682e-06,2.1484e-05,0,0.0048535,3.698e-05
64.035,-165.46,18.33,55.237,0.062774,2.8788e-05,0.00033106,0,0.07479,0.00056985
64.036,-165.44,18.213,42.945,0.34795,2.2288e-05,0.00025632,0,0.057904,0.00044119
64.037,-165.42,18.131,26.979,3.6595,1.4082e-05,0.00016194,0,0.036584,0.00027875
64.039,-165.41,18.014,10.637,0.022669,5.5363e-06,6.3668e-05,0,0.014383,0.00010959
64.04,-165.39,17.975,4.2243,0.11076,2.1961e-06,2.5256e-05,0,0.0057055,4.3472e-05
64.042,-165.37,17.884,16.847,0.092985,8.7574e-06,0.00010071,0,0.022751,0.00017335
64.043,-165.35,17.807,12.134,0.061313,6.3242e-06,7.2729e-05,0,0.01643,0.00012519
64.044,-165.33,17.704,10.45,0.20533,5.4521e-06,6.2699e-05,0,0.014164,0.00010792
64.045,-165.31,17.656,28.391,2.3306,1.4788e-05,0.00017006,0,0.038418,0.00029272
64.046,-165.29,17.594,16.915,0.3878,8.8034e-06,0.00010124,0,0.022871,0.00017426
64.048,-165.27,17.549,41.402,0.19274,2.1521e-05,0.00024749,0,0.055911,0.000426
64.049,-165.25,17.517,16.821,0.1403,8.7496e-06,0.00010062,0,0.022731,0.0001732
64.05,-165.24,17.474,3.4364,4.4184,1.7982e-06,2.0679e-05,0,0.0046717,3.5595e-05
64.051,-165.22,17.456,3.9242,0.026443,2.0337e-06,2.3388e-05,0,0.0052835,4.0256e-05
64.052,-165.2,17.464,30.314,0.046826,1.5758e-05,0.00018122,0,0.040939,0.00031193
64.054,-165.18,17.493,3.9927,0.060159,2.0791e-06,2.391e-05,0,0.0054015,4.1156e-05
64.055,-165.16,17.503,3.0371,1.1389,1.5784e-06,1.8152e-05,0,0.0041007,3.1245e-05
64.056,-165.14,17.536,27.459,0.078449,1.4249e-05,0.00016387,0,0.037019,0.00028206
64.057,-165.12,17.575,30.512,2.063,1.5805e-05,0.00018175,0,0.04106,0.00031285
64.058,-165.1,17.607,12.161,0.012597,6.3327e-06,7.2826e-05,0,0.016452,0.00012535
64.059,-165.08,17.647,17.142,0.014255,8.9095e-06,0.00010246,0,0.023147,0.00017636
64.06,-165.07,17.69,3.8655,0.98047,2.0115e-06,2.3132e-05,0,0.0052258,3.9817e-05
64.061,-165.05,17.726,7.6672,1.7126,3.992e-06,4.5908e-05,0,0.010371,7.9021e-05
64.062,-165.03,17.745,24.78,0.38272,1.2796e-05,0.00014716,0,0.033245,0.0002533
64.063,-165.01,17.783,21.585,0.2345,1.1272e-05,0.00012963,0,0.029284,0.00022312
64.064,-164.99,17.785,5.5743,0.71224,2.9199e-06,3.3579e-05,0,0.0075858,5.7799e-05
64.065,-164.97,17.794,6.2404,0.51135,3.2732e-06,3.7642e-05,0,0.0085036,6.4791e-05
64.066,-164.95,17.799,11.071,0.096944,5.8022e-06,6.6725e-05,0,0.015074,0.00011485
64.067,-164.93,17.806,11.335,0.16896,5.9444e-06,6.8361e-05,0,0.015443,0.00011767
64.068,-164.91,17.802,24.368,1.616,1.2698e-05,0.00014602,0,0.032988,0.00025135
64.069,-164.9,17.783,40.594,2.9678,2.1253e-05,0.00024441,0,0.055215,0.0004207
64.07,-164.88,17.799,29.788,0.92957,1.5634e-05,0.00017979,0,0.040615,0.00030946
64.071,-164.86,17.785,15.664,0.29037,8.1778e-06,9.4045e-05,0,0.021246,0.00016188
64.072,-164.84,17.763,16.593,2.3977,8.6696e-06,9.9701e-05,0,0.022523,0.00017161
64.073,-164.82,17.769,37.837,5.0627,1.9723e-05,0.00022681,0,0.051239,0.00039041
64.075,-164.8,17.774,19.06,1.697,9.9316e-06,0.00011421,0,0.025802,0.00019659
64.076,-164.78,17.8,16.803,10.944,8.7733e-06,0.00010089,0,0.022793,0.00017366
64.077,-164.76,17.855,7.8075,7.797,4.0957e-06,4.71e-05,0,0.01064,8.1073e-05
64.075,-164.76,18.166,29.658,2.3746,1.5495e-05,0.00017819,0,0.040254,0.00030671
63.595,-167.5,28.046,1.6474,0.062373,0,0,0.00039953,1.4506e-05,0
63.592,-167.52,28.142,0.48911,0.22733,0,0,0.00011844,4.3003e-06,0
63.589,-167.54,28.241,0.11853,0.30549,0,0,2.8734e-05,1.0432e-06,0
63.586,-167.56,28.423,5.1878,0.16975,0,0,0.0012597,4.5734e-05,0
63.583,-167.57,28.559,0.29977,0.094728,0,0,7.2685e-05,2.639e-06,0
63.579,-167.59,28.714,0.6431,0.11536,0,0,0.00015582,5.6573e-06,0
63.576,-167.61,28.906,2.9159,0.49132,0,0,0.00070766,2.5693e-05,0
63.573,-167.63,29.149,0.93796,1.7228,0,0,0.00022724,8.2506e-06,0
63.57,-167.64,29.353,0.90453,2.7485,0,0,0.00021906,7.9535e-06,0
63.566,-167.66,29.549,0.95263,2.3983,0,0,0.00023075,8.378e-06,0
63.563,-167.68,29.755,0.68613,2.5116,0,0,0.0001662,6.0342e-06,0
63.559,-167.69,30.003,0.90843,2.9378,0,0,0.00022009,7.9909e-06,0
63.556,-167.71,30.361,2.293,1.9671,0,0,0.00055615,2.0192e-05,0
63.552,-167.73,30.7,1.1071,6.246,0,0,0.00026839,9.7445e-06,0
63.549,-167.75,30.97,1.3084,1.4055,0,0,0.00031713,1.1514e-05,0
63.546,-167.76,31.323,1.2036,0.562,0,0,0.00029187,1.0597e-05,0
63.542,-167.78,31.838,1.627,1.6302,0,0,0.00039458,1.4326e-05,0
63.539,-167.8,32.289,3.7028,1.2038,0,0,0.00089972,3.2666e-05,0
63.535,-167.81,32.687,1.9517,1.6386,0,0,0.00047427,1.7219e-05,0
63.532,-167.83,32.781,2.9242,3.0977,0,0,0.00070941,2.5756e-05,0
63.528,-167.85,32.766,1.8567,37.593,0,0,0.00044982,1.6332e-05,0
63.525,-167.87,32.746,6.184,0.77783,0,0,0.0015032,5.4575e-05,0
63.521,-167.88,32.695,0.62988,1.6321,0,0,0.00015269,5.5435e-06,0
63.518,-167.9,32.713,0.43497,3.4064,0,0,0.00010551,3.8308e-06,0
63.514,-167.92,32.812,0.74453,5.4235,0,0,0.00018045,6.5517e-06,0
63.511,-167.93,32.796,1.091,5.9104,0,0,0.0002644,9.5996e-06,0
63.508,-167.95,32.702,0.28629,4.818,0,0,6.9376e-05,2.5188e-06,0
63.505,-167.97,32.626,0.42194,4.0056,0,0,0.00010221,3.711e-06,0
63.502,-167.98,32.488,2.0625,3.4767,0,0,0.00049944,1.8133e-05,0
63.45,-167.98,32.17,1.4203,8.5607,0,0,0.00034412,1.2494e-05,0
63.457,-167.98,32.435,2.3917,1.7614,0,0,0.00057926,2.1031e-05,0
63.463,-167.96,32.656,1.9235,2.5173,0,0,0.00046617,1.6925e-05,0
63.47,-167.95,32.813,0.74338,3.7994,0,0,0.00018044,6.5513e-06,0
63.477,-167.94,32.957,0.41119,3.5231,0,0,9.9769e-05,3.6223e-06,0
63.483,-167.93,33.044,0.57501,3.1093,0,0,0.00013949,5.0643e-06,0
63.49,-167.92,33.085,0.36928,5.1898,0,0,8.955e-05,3.2513e-06,0
63.496,-167.91,33.108,1.1797,2.6361,0,0,0.0024963,6.502e-07,3.8187e-08
63.5,-167.89,33.037,0.21051,0.61158,0,0,0.00047181,0,7.2695e-09
