StationID,Year,ArcticEis_Station,StationNumber,EventStartDate (GMT),Latitude,Longitude,LatitudeStart DD,LongitudeStart DD,BottomDepth (m),Depth (m),PrimarySalinity PSU,PrimaryTemperature deg. C,ChlorophyllA ug/L,BeamTransmisson %,PARIrradiance uE,PrimaryOxygenSat %,SigmaTheta kg/m3,PO4 uM,SiO4 uM,NO3 uM,NO2 uM,NH4 uM
'2013080103501,2013,CH-E02.5,35,8/13/2013,68.00,-167.00,68,-166.501,,5,31.8704,6.6001,,,,,25.0061,,,,,
'2013080103501,2013,CH-E02.5,35,8/13/2013,68.00,-167.00,68,-166.501,,4,31.7033,7.1603,,,,,24.8005,,,,,
'2013080103501,2013,CH-E02.5,35,8/13/2013,68.00,-167.00,68,-166.501,,3,30.6286,9.3825,,,,,23.6377,,,,,
'2013080103501,2013,CH-E02.5,35,8/13/2013,68.00,-167.00,68,-166.501,,2,29.454,10.7836,,,,,22.4968,,,,,
'2013080103501,2013,CH-E02.5,35,8/13/2013,68.00,-167.00,68,-166.501,,1,29.4197,10.7849,,,,,22.4702,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,50,32.3144,2.2466,,,,,25.8022,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,49,32.3143,2.2465,,,,,25.8022,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,48,32.3145,2.2459,,,,,25.8024,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,47,32.3128,2.2481,,,,,25.8008,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,46,32.3115,2.2496,,,,,25.7997,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,45,32.2991,2.2617,,,,,25.7888,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,44,32.2562,2.2773,,,,,25.7534,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,43,32.2519,2.3034,,,,,25.748,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,42,32.2404,2.339,,,,,25.736,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,41,32.2324,2.3928,,,,,25.7255,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,40,32.2273,2.4136,,,,,25.7198,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,39,32.217,2.427,,,,,25.7105,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,38,32.208,2.5677,,,,,25.6922,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,37,32.1975,2.7774,,,,,25.667,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,36,32.1694,2.7114,,,,,25.6499,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,35,32.155,2.663,,,,,25.6423,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,34,32.1515,2.6552,,,,,25.6401,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,33,32.1464,2.6505,,,,,25.6365,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,32,32.143,2.6436,,,,,25.6343,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,31,32.1415,2.6426,,,,,25.6332,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,30,32.141,2.6408,,,,,25.633,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,29,32.1405,2.6453,,,,,25.6321,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,28,32.1395,2.6475,,,,,25.6312,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,27,32.1392,2.6472,,,,,25.631,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,26,32.1403,2.67,,,,,25.63,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,25,32.1449,2.7524,,,,,25.627,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,24,32.1536,2.9364,,,,,25.6188,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,23,32.1506,2.9455,,,,,25.6156,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,22,32.146,2.9465,,,,,25.6118,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,21,32.1434,2.95,,,,,25.6095,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,20,32.1361,2.9758,,,,,25.6015,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,19,32.1369,2.9837,,,,,25.6014,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,18,32.1356,3.0099,,,,,25.5982,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,17,32.1406,3.1994,,,,,25.5858,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,16,32.1495,3.5084,,,,,25.5655,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,15,32.14,3.9102,,,,,25.5203,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,14,32.1261,4.1254,,,,,25.4882,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,13,32.1193,4.4311,,,,,25.4521,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,12,32.1099,4.6347,,,,,25.4237,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,11,32.1035,4.6946,,,,,25.4123,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,10,32.0776,5.0843,,,,,25.3493,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,9,32.0133,5.9949,,,,,25.1934,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,8,31.9079,6.5675,,,,,25.0392,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,7,31.9528,6.4292,,,,,25.0927,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,6,31.7608,7.085,,,,,24.8564,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,5,31.6632,7.4074,,,,,24.7368,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,4,31.6642,7.3969,,,,,24.739,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,3,31.6642,7.3942,,,,,24.7394,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,2,31.6589,7.4115,,,,,24.7328,,,,,
'2013080104001,2013,CH-F01.5,40,8/14/2013,68.00,-168.00,68.499,-167.83,,1,31.3268,7.4111,,,,,24.472,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,26,30.7669,7.1037,,,,,24.0725,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,25,30.7581,7.1352,,,,,24.0615,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,24,30.7414,7.1972,,,,,24.0402,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,23,30.7316,7.2627,,,,,24.0239,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,22,30.726,7.3216,,,,,24.0118,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,21,30.43,8.2335,,,,,23.6517,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,20,30.0822,9.2037,,,,,23.24,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,19,30.0991,9.1431,,,,,23.2617,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,18,30.0896,9.1586,,,,,23.2519,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,17,30.0847,9.1638,,,,,23.2473,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,16,30.0833,9.1633,,,,,23.2463,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,15,30.0825,9.1632,,,,,23.2456,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,14,30.0823,9.162,,,,,23.2457,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,13,30.0833,9.1582,,,,,23.247,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,12,30.0824,9.1619,,,,,23.2458,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,11,30.0828,9.1614,,,,,23.2461,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,10,30.0834,9.1613,,,,,23.2466,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,9,30.0823,9.1636,,,,,23.2455,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,8,30.0828,9.164,,,,,23.2457,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,7,30.0832,9.1636,,,,,23.2461,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,6,30.0836,9.1639,,,,,23.2464,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,5,30.0833,9.1644,,,,,23.2461,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,4,30.0837,9.1627,,,,,23.2467,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,3,30.0835,9.1634,,,,,23.2464,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,2,30.0842,9.1635,,,,,23.247,,,,,
'2013080104501,2013,CH-G02.5,45,8/15/2013,69.00,-166.00,69.001,-166.415,,1,30.0841,9.1629,,,,,23.247,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,45,32.0869,3.0013,,,,,25.5601,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,44,32.0844,3.0474,,,,,25.5542,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,43,32.084,3.0593,,,,,25.5528,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,42,32.0797,3.1085,,,,,25.5452,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,41,32.0776,3.1311,,,,,25.5416,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,40,32.0758,3.1454,,,,,25.5389,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,39,32.0741,3.1603,,,,,25.5363,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,38,32.0735,3.1704,,,,,25.535,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,37,32.0727,3.1908,,,,,25.5325,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,36,32.0721,3.204,,,,,25.5309,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,35,32.0719,3.2087,,,,,25.5304,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,34,32.0713,3.2117,,,,,25.5296,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,33,32.0698,3.2124,,,,,25.5283,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,32,32.0707,3.2277,,,,,25.5277,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,31,32.0705,3.241,,,,,25.5264,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,30,32.069,3.2581,,,,,25.5237,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,29,32.0681,3.2719,,,,,25.5218,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,28,32.0663,3.2892,,,,,25.5188,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,27,32.0626,3.3022,,,,,25.5147,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,26,32.0613,3.3124,,,,,25.5128,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,25,32.0614,3.3333,,,,,25.511,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,24,32.0588,3.3699,,,,,25.5057,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,23,32.0495,3.541,,,,,25.4828,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,22,32.0379,3.7048,,,,,25.4585,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,21,31.9797,4.0968,,,,,25.3745,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,20,31.8144,5.0303,,,,,25.1471,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,19,31.5528,5.938,,,,,24.8365,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,18,31.4373,6.2937,,,,,24.703,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,17,31.3077,6.7006,,,,,24.5499,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,16,31.165,7.0234,,,,,24.396,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,15,30.9898,7.4206,,,,,24.2059,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,14,30.9837,7.4268,,,,,24.2001,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,13,30.9713,7.4435,,,,,24.1882,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,12,30.9465,7.4735,,,,,24.1647,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,11,30.8363,7.6611,,,,,24.0527,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,10,30.7947,7.7323,,,,,24.0102,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,9,30.6859,7.8913,,,,,23.9029,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,8,30.5568,8.0254,,,,,23.7829,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,7,30.5086,8.0807,,,,,23.7373,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,6,30.5035,8.0861,,,,,23.7325,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,5,30.501,8.0879,,,,,23.7303,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,4,30.4991,8.0885,,,,,23.7288,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,3,30.499,8.0877,,,,,23.7288,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,2,30.4979,8.0886,,,,,23.7278,,,,,
'2013080104901,2013,CH-G01.5,49,8/16/2013,69.00,-168.00,69.002,-167.801,,1,30.4965,8.0884,,,,,23.7267,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,25,31.5978,5.7039,,,,,24.9001,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,24,31.5847,5.7937,,,,,24.8792,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,23,31.5728,5.8889,,,,,24.8586,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,22,31.5704,5.9206,,,,,24.853,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,21,31.5586,6.0425,,,,,24.8291,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,20,31.4829,6.4093,,,,,24.7246,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,19,31.1781,7.1022,,,,,24.3958,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,18,30.8461,7.5807,,,,,24.0712,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,17,30.6253,7.8391,,,,,23.8624,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,16,30.0031,8.7379,,,,,23.247,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,15,29.9633,8.7883,,,,,23.2085,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,14,29.9377,8.7989,,,,,23.1869,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,13,29.8991,8.813,,,,,23.1546,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,12,29.8521,8.8254,,,,,23.116,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,11,29.816,8.831,,,,,23.087,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,10,29.8184,8.8314,,,,,23.0888,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,9,29.8218,8.8306,,,,,23.0916,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,8,29.8172,8.8311,,,,,23.0879,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,7,29.8188,8.831,,,,,23.0892,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,6,29.8252,8.8309,,,,,23.0942,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,5,29.8225,8.831,,,,,23.092,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,4,29.8244,8.831,,,,,23.0935,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,3,29.8289,8.8308,,,,,23.0971,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,2,29.8304,8.8308,,,,,23.0982,,,,,
'2013080105201,2013,CH-H03.5,52,8/16/2013,70.00,-165.00,69.501,-164.922,,1,29.8318,8.8311,,,,,23.0993,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,35,31.5156,5.5143,,,,,24.8569,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,34,31.4875,5.4958,,,,,24.8368,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,33,31.4833,5.5096,,,,,24.8319,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,32,31.4808,5.5194,,,,,24.8288,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,31,31.4777,5.5317,,,,,24.8249,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,30,31.4732,5.5449,,,,,24.8199,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,29,31.4635,5.5613,,,,,24.8103,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,28,31.4513,5.6671,,,,,24.7885,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,27,31.4384,5.8071,,,,,24.7621,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,26,31.4367,5.9791,,,,,24.7405,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,25,31.421,6.0622,,,,,24.7181,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,24,31.3878,6.273,,,,,24.6664,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,23,31.3578,6.3437,,,,,24.6341,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,22,31.326,6.4238,,,,,24.5991,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,21,31.3062,6.5205,,,,,24.5715,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,20,31.2823,6.5915,,,,,24.5438,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,19,31.2361,6.7699,,,,,24.4848,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,18,30.9697,7.3897,,,,,24.1935,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,17,30.3133,8.4994,,,,,23.5249,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,16,30.3269,8.4939,,,,,23.536,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,15,30.3124,8.5207,,,,,23.5208,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,14,30.3056,8.5305,,,,,23.514,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,13,30.302,8.5332,,,,,23.5108,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,12,30.2976,8.5393,,,,,23.5065,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,11,30.2968,8.5421,,,,,23.5054,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,10,30.2962,8.5449,,,,,23.5045,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,9,30.2959,8.5471,,,,,23.504,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,8,30.2961,8.5463,,,,,23.5043,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,7,30.2963,8.5438,,,,,23.5048,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,6,30.2963,8.5461,,,,,23.5044,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,5,30.2963,8.5465,,,,,23.5044,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,4,30.2966,8.5471,,,,,23.5045,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,3,30.2968,8.547,,,,,23.5048,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,2,30.2969,8.5473,,,,,23.5048,,,,,
'2013080105601,2013,CH-H02.5,56,8/17/2013,70.00,-166.00,69.501,-166.353,,1,30.2966,8.5475,,,,,23.5045,,,,,
'2013080106001,2013,CH-H01.5,60,8/17/2013,70.00,-168.00,69.503,-167.796,,43,32.0782,3.4645,,,,,25.5127,,,,,
'2013080106001,2013,CH-H01.5,60,8/17/2013,70.00,-168.00,69.503,-167.796,,42,32.0767,3.483,,,,,25.5098,,,,,
'2013080106001,2013,CH-H01.5,60,8/17/2013,70.00,-168.00,69.503,-167.796,,41,32.0721,3.5419,,,,,25.5008,,,,,
'2013080106001,2013,CH-H01.5,60,8/17/2013,70.00,-168.00,69.503,-167.796,,40,32.0663,3.6115,,,,,25.4898,,,,,
'2013080106001,2013,CH-H01.5,60,8/17/2013,70.00,-168.00,69.503,-167.796,,39,32.0623,3.6791,,,,,25.4804,,,,,
'2013080106001,2013,CH-H01.5,60,8/17/2013,70.00,-168.00,69.503,-167.796,,38,32.0571,3.753,,,,,25.4693,,,,,
