time,pressure,latitude,longitude,S_42,S_41,T_28,T2_35,profile_id
UTC,dbar,degrees_north,degrees_east,PSU,PSU,C,C,
2019-08-10T14:06:43Z,10.0,67.5385,195.11366,30.9794,30.9625,9.9901,9.9747,os1901l1c007_ctd
2019-08-10T14:06:43Z,11.0,67.5385,195.11366,31.0772,31.0557,9.7928,9.7515,os1901l1c007_ctd
2019-08-10T14:06:43Z,12.0,67.5385,195.11366,31.1068,31.104,9.7274,9.7224,os1901l1c007_ctd
2019-08-10T14:06:43Z,13.0,67.5385,195.11366,31.1203,31.1198,9.7045,9.7019,os1901l1c007_ctd
2019-08-10T14:06:43Z,14.0,67.5385,195.11366,31.1405,31.1325,9.5547,9.5363,os1901l1c007_ctd
2019-08-10T14:06:43Z,15.0,67.5385,195.11366,31.1919,31.1833,9.4122,9.4024,os1901l1c007_ctd
2019-08-10T14:06:43Z,16.0,67.5385,195.11366,31.2244,31.223,9.4423,9.4405,os1901l1c007_ctd
2019-08-10T14:06:43Z,17.0,67.5385,195.11366,31.2501,31.2484,9.4231,9.4189,os1901l1c007_ctd
2019-08-10T14:06:43Z,18.0,67.5385,195.11366,31.2707,31.2688,9.3992,9.3937,os1901l1c007_ctd
2019-08-10T14:06:43Z,19.0,67.5385,195.11366,31.288,31.285,9.3588,9.3523,os1901l1c007_ctd
2019-08-10T14:06:43Z,20.0,67.5385,195.11366,NaN,NaN,NaN,NaN,os1901l1c007_ctd
2019-08-10T14:06:43Z,21.0,67.5385,195.11366,31.3519,31.3517,9.3843,9.382,os1901l1c007_ctd
2019-08-10T14:06:43Z,22.0,67.5385,195.11366,31.3624,31.3636,9.2932,9.2719,os1901l1c007_ctd
2019-08-10T14:06:43Z,23.0,67.5385,195.11366,31.3752,31.3468,9.0789,9.0268,os1901l1c007_ctd
2019-08-10T14:06:43Z,24.0,67.5385,195.11366,31.3927,31.3827,8.9655,8.9697,os1901l1c007_ctd
2019-08-10T14:06:43Z,25.0,67.5385,195.11366,31.4979,31.4912,9.0122,9.0141,os1901l1c007_ctd
2019-08-10T14:06:43Z,26.0,67.5385,195.11366,31.5393,31.5398,9.018,9.0175,os1901l1c007_ctd
2019-08-10T14:06:43Z,27.0,67.5385,195.11366,31.5399,31.5402,9.0182,9.0176,os1901l1c007_ctd
2019-08-10T14:06:43Z,28.0,67.5385,195.11366,31.5409,31.5412,9.018,9.0171,os1901l1c007_ctd
2019-08-10T14:06:43Z,29.0,67.5385,195.11366,31.5419,31.5424,9.0172,9.0164,os1901l1c007_ctd
2019-08-10T14:06:43Z,30.0,67.5385,195.11366,31.5419,31.5425,9.0169,9.0164,os1901l1c007_ctd
2019-08-10T14:06:43Z,31.0,67.5385,195.11366,31.5416,31.5426,9.0168,9.0165,os1901l1c007_ctd
2019-08-10T14:06:43Z,32.0,67.5385,195.11366,31.5422,31.543,9.017,9.0169,os1901l1c007_ctd
2019-08-10T15:51:44Z,0.0,67.5405,195.10667,29.901,29.9105,11.3507,11.3843,os1901l1c008_ctd
2019-08-10T15:51:44Z,1.0,67.5405,195.10667,29.901,29.9105,11.3507,11.3843,os1901l1c008_ctd
2019-08-10T15:51:44Z,2.0,67.5405,195.10667,29.901,29.9105,11.3507,11.3843,os1901l1c008_ctd
2019-08-10T15:51:44Z,3.0,67.5405,195.10667,29.901,29.9105,11.3507,11.3843,os1901l1c008_ctd
2019-08-10T15:51:44Z,4.0,67.5405,195.10667,29.9597,29.9614,11.2973,11.3021,os1901l1c008_ctd
2019-08-10T15:51:44Z,5.0,67.5405,195.10667,30.1484,30.1551,11.136,11.1429,os1901l1c008_ctd
2019-08-10T15:51:44Z,6.0,67.5405,195.10667,30.2882,30.2922,11.0679,11.0734,os1901l1c008_ctd
2019-08-10T15:51:44Z,7.0,67.5405,195.10667,30.3469,30.366,10.912,10.9392,os1901l1c008_ctd
2019-08-10T15:51:44Z,8.0,67.5405,195.10667,30.4613,30.4664,10.6562,10.6656,os1901l1c008_ctd
2019-08-10T15:51:44Z,9.0,67.5405,195.10667,30.5109,30.5165,10.4417,10.4565,os1901l1c008_ctd
2019-08-10T15:51:44Z,10.0,67.5405,195.10667,30.5647,30.574,10.1564,10.1814,os1901l1c008_ctd
2019-08-10T15:51:44Z,11.0,67.5405,195.10667,30.7011,30.7108,9.8095,9.8282,os1901l1c008_ctd
2019-08-10T15:51:44Z,12.0,67.5405,195.10667,30.7871,30.7906,9.6326,9.6445,os1901l1c008_ctd
2019-08-10T15:51:44Z,13.0,67.5405,195.10667,30.8283,30.8341,9.5192,9.5275,os1901l1c008_ctd
2019-08-10T15:51:44Z,14.0,67.5405,195.10667,30.8925,30.8962,9.4825,9.4853,os1901l1c008_ctd
2019-08-10T15:51:44Z,15.0,67.5405,195.10667,30.9853,30.9814,9.5486,9.5459,os1901l1c008_ctd
2019-08-10T15:51:44Z,16.0,67.5405,195.10667,31.036,31.035,9.58,9.58,os1901l1c008_ctd
2019-08-10T15:51:44Z,17.0,67.5405,195.10667,31.0728,31.0738,9.6159,9.615,os1901l1c008_ctd
2019-08-10T15:51:44Z,18.0,67.5405,195.10667,31.0936,31.097,9.5837,9.5861,os1901l1c008_ctd
2019-08-10T15:51:44Z,19.0,67.5405,195.10667,31.1497,31.1513,9.621,9.6196,os1901l1c008_ctd
2019-08-10T15:51:44Z,20.0,67.5405,195.10667,31.1805,31.183,9.6386,9.6355,os1901l1c008_ctd
2019-08-10T15:51:44Z,21.0,67.5405,195.10667,31.2233,31.2289,9.5804,9.5915,os1901l1c008_ctd
2019-08-10T15:51:44Z,22.0,67.5405,195.10667,31.285,31.289,9.482,9.4869,os1901l1c008_ctd
2019-08-10T15:51:44Z,23.0,67.5405,195.10667,31.3224,31.325,9.3991,9.4066,os1901l1c008_ctd
2019-08-10T15:51:44Z,24.0,67.5405,195.10667,31.3285,31.3302,9.2019,9.2065,os1901l1c008_ctd
2019-08-10T15:51:44Z,25.0,67.5405,195.10667,31.3611,31.3627,9.2335,9.2329,os1901l1c008_ctd
2019-08-10T15:51:44Z,26.0,67.5405,195.10667,31.381,31.3826,9.233,9.2339,os1901l1c008_ctd
2019-08-10T15:51:44Z,27.0,67.5405,195.10667,31.4176,31.4205,9.165,9.1725,os1901l1c008_ctd
2019-08-10T15:51:44Z,28.0,67.5405,195.10667,31.4789,31.4839,9.016,9.0147,os1901l1c008_ctd
2019-08-10T15:51:44Z,29.0,67.5405,195.10667,31.5068,31.5122,9.0581,9.0539,os1901l1c008_ctd
2019-08-10T15:51:44Z,30.0,67.5405,195.10667,31.5156,31.5175,9.0625,9.0616,os1901l1c008_ctd
2019-08-10T15:51:44Z,31.0,67.5405,195.10667,31.5211,31.5218,9.0645,9.0646,os1901l1c008_ctd
2019-08-11T01:00:04Z,0.0,67.911,191.8055,32.7365,32.7451,7.3507,7.441,os1901l1c009_ctd
2019-08-11T01:00:04Z,1.0,67.911,191.8055,32.7365,32.7451,7.3507,7.441,os1901l1c009_ctd
2019-08-11T01:00:04Z,2.0,67.911,191.8055,32.7365,32.7451,7.3507,7.441,os1901l1c009_ctd
2019-08-11T01:00:04Z,3.0,67.911,191.8055,32.7365,32.7451,7.3507,7.441,os1901l1c009_ctd
2019-08-11T01:00:04Z,4.0,67.911,191.8055,32.7365,32.7451,7.3507,7.441,os1901l1c009_ctd
2019-08-11T01:00:04Z,5.0,67.911,191.8055,32.737,32.7444,7.0078,7.0606,os1901l1c009_ctd
2019-08-11T01:00:04Z,6.0,67.911,191.8055,32.7401,32.744,6.8642,6.8577,os1901l1c009_ctd
2019-08-11T01:00:04Z,7.0,67.911,191.8055,32.7373,32.7445,6.7109,6.6906,os1901l1c009_ctd
2019-08-11T01:00:04Z,8.0,67.911,191.8055,32.744,32.7468,6.4533,6.4509,os1901l1c009_ctd
2019-08-11T01:00:04Z,9.0,67.911,191.8055,32.7476,32.7567,6.0531,6.0655,os1901l1c009_ctd
2019-08-11T01:00:04Z,10.0,67.911,191.8055,32.7587,32.7663,5.8633,5.8936,os1901l1c009_ctd
2019-08-11T01:00:04Z,11.0,67.911,191.8055,32.7579,32.766,5.5186,5.5475,os1901l1c009_ctd
2019-08-11T01:00:04Z,12.0,67.911,191.8055,32.7676,32.7712,5.4508,5.4591,os1901l1c009_ctd
2019-08-11T01:00:04Z,13.0,67.911,191.8055,32.7769,32.7783,5.4395,5.4408,os1901l1c009_ctd
2019-08-11T01:00:04Z,14.0,67.911,191.8055,32.782,32.7834,5.4282,5.4295,os1901l1c009_ctd
2019-08-11T01:00:04Z,15.0,67.911,191.8055,32.7876,32.7887,5.4236,5.424,os1901l1c009_ctd
2019-08-11T01:00:04Z,16.0,67.911,191.8055,32.7896,32.792,5.3918,5.3944,os1901l1c009_ctd
2019-08-11T01:00:04Z,17.0,67.911,191.8055,32.7934,32.7942,5.3753,5.3759,os1901l1c009_ctd
2019-08-11T01:00:04Z,18.0,67.911,191.8055,32.794,32.7931,5.3513,5.3528,os1901l1c009_ctd
2019-08-11T01:00:04Z,19.0,67.911,191.8055,32.7949,32.7943,5.3267,5.3207,os1901l1c009_ctd
2019-08-11T01:00:04Z,20.0,67.911,191.8055,32.7981,32.7987,5.3054,5.305,os1901l1c009_ctd
2019-08-11T01:00:04Z,21.0,67.911,191.8055,32.8021,32.8025,5.3004,5.2994,os1901l1c009_ctd
2019-08-11T01:00:04Z,22.0,67.911,191.8055,32.806,32.8064,5.2932,5.2922,os1901l1c009_ctd
2019-08-11T01:00:04Z,23.0,67.911,191.8055,32.8081,32.8088,5.2752,5.2766,os1901l1c009_ctd
2019-08-11T01:00:04Z,24.0,67.911,191.8055,32.8115,32.8118,5.2534,5.2529,os1901l1c009_ctd
2019-08-11T01:00:04Z,25.0,67.911,191.8055,32.8124,32.8127,5.2474,5.2471,os1901l1c009_ctd
2019-08-11T01:00:04Z,26.0,67.911,191.8055,32.8126,32.8131,5.2421,5.2407,os1901l1c009_ctd
2019-08-11T01:00:04Z,27.0,67.911,191.8055,32.8133,32.8137,5.2318,5.2308,os1901l1c009_ctd
2019-08-11T01:00:04Z,28.0,67.911,191.8055,32.8138,32.8144,5.2169,5.2164,os1901l1c009_ctd
2019-08-11T01:00:04Z,29.0,67.911,191.8055,32.8154,32.8159,5.195,5.1965,os1901l1c009_ctd
2019-08-11T01:00:04Z,30.0,67.911,191.8055,32.8164,32.8169,5.1881,5.1881,os1901l1c009_ctd
2019-08-11T01:00:04Z,31.0,67.911,191.8055,32.8178,32.8185,5.1732,5.1733,os1901l1c009_ctd
2019-08-11T01:00:04Z,32.0,67.911,191.8055,32.8197,32.821,5.1498,5.1495,os1901l1c009_ctd
2019-08-11T01:00:04Z,33.0,67.911,191.8055,32.8247,32.8258,5.1109,5.1112,os1901l1c009_ctd
2019-08-11T01:00:04Z,34.0,67.911,191.8055,32.8267,32.8274,5.0963,5.0968,os1901l1c009_ctd
2019-08-11T01:00:04Z,35.0,67.911,191.8055,32.8304,32.8323,5.057,5.0602,os1901l1c009_ctd
2019-08-11T01:00:04Z,36.0,67.911,191.8055,32.8362,32.8382,4.9886,4.9962,os1901l1c009_ctd
2019-08-11T01:00:04Z,37.0,67.911,191.8055,32.8513,32.8551,4.8483,4.8544,os1901l1c009_ctd
2019-08-11T01:00:04Z,38.0,67.911,191.8055,32.8608,32.8624,4.7772,4.7829,os1901l1c009_ctd
2019-08-11T01:00:04Z,39.0,67.911,191.8055,32.8543,32.8574,4.6615,4.6729,os1901l1c009_ctd
2019-08-11T01:00:04Z,40.0,67.911,191.8055,32.8523,32.8558,4.5434,4.5523,os1901l1c009_ctd
2019-08-11T01:00:04Z,41.0,67.911,191.8055,32.8591,32.8614,4.4457,4.4544,os1901l1c009_ctd
2019-08-11T01:00:04Z,42.0,67.911,191.8055,NaN,NaN,NaN,NaN,os1901l1c009_ctd
2019-08-11T01:00:04Z,43.0,67.911,191.8055,32.8694,32.8724,4.3258,4.3282,os1901l1c009_ctd
2019-08-11T01:00:04Z,44.0,67.911,191.8055,32.8894,32.8909,4.3589,4.355,os1901l1c009_ctd
2019-08-11T01:00:04Z,45.0,67.911,191.8055,32.9048,32.9064,4.3518,4.3533,os1901l1c009_ctd
2019-08-11T01:00:04Z,46.0,67.911,191.8055,32.9092,32.911,4.2963,4.299,os1901l1c009_ctd
2019-08-11T01:00:04Z,47.0,67.911,191.8055,32.9135,32.9144,4.2403,4.2462,os1901l1c009_ctd
2019-08-11T01:00:04Z,48.0,67.911,191.8055,32.9042,32.918,4.0732,4.1174,os1901l1c009_ctd
2019-08-11T01:00:04Z,49.0,67.911,191.8055,32.9118,32.9222,4.0575,4.0805,os1901l1c009_ctd
2019-08-11T01:00:04Z,50.0,67.911,191.8055,32.9265,32.9295,3.9686,3.9815,os1901l1c009_ctd
2019-08-11T01:00:04Z,51.0,67.911,191.8055,32.9303,32.9343,3.8437,3.8609,os1901l1c009_ctd
2019-08-11T01:00:04Z,52.0,67.911,191.8055,32.9369,32.9395,3.7376,3.7383,os1901l1c009_ctd
2019-08-11T01:00:04Z,53.0,67.911,191.8055,32.9422,32.9449,3.6254,3.6357,os1901l1c009_ctd
2019-08-11T01:00:04Z,54.0,67.911,191.8055,32.9482,32.9501,3.5516,3.5569,os1901l1c009_ctd
2019-08-11T01:00:04Z,55.0,67.911,191.8055,32.951,32.9524,3.5119,3.5151,os1901l1c009_ctd
2019-08-11T01:00:04Z,56.0,67.911,191.8055,32.9543,32.9527,3.4635,3.4628,os1901l1c009_ctd
2019-08-11T14:04:39Z,0.0,68.6725,192.258,31.9042,31.9037,9.5323,9.5298,os1901l1c010_ctd
2019-08-11T14:04:39Z,1.0,68.6725,192.258,31.9042,31.9037,9.5323,9.5298,os1901l1c010_ctd
2019-08-11T14:04:39Z,2.0,68.6725,192.258,31.9042,31.9037,9.5323,9.5298,os1901l1c010_ctd
2019-08-11T14:04:39Z,3.0,68.6725,192.258,31.9162,31.9177,9.5165,9.5178,os1901l1c010_ctd
2019-08-11T14:04:39Z,4.0,68.6725,192.258,31.9589,31.9659,9.4248,9.4348,os1901l1c010_ctd
2019-08-11T14:04:39Z,5.0,68.6725,192.258,32.0235,32.0383,9.2591,9.2924,os1901l1c010_ctd
2019-08-11T14:04:39Z,6.0,68.6725,192.258,32.0913,32.1039,8.988,9.0235,os1901l1c010_ctd
2019-08-11T14:04:39Z,7.0,68.6725,192.258,32.1355,32.1491,8.6815,8.7047,os1901l1c010_ctd
2019-08-11T14:04:39Z,8.0,68.6725,192.258,32.1388,32.1424,8.7081,8.7153,os1901l1c010_ctd
2019-08-11T14:04:39Z,9.0,68.6725,192.258,32.1416,32.1436,8.6895,8.6956,os1901l1c010_ctd
2019-08-11T14:04:39Z,10.0,68.6725,192.258,32.1449,32.1471,8.6713,8.6743,os1901l1c010_ctd
2019-08-11T14:04:39Z,11.0,68.6725,192.258,32.1464,32.1476,8.6673,8.6676,os1901l1c010_ctd
2019-08-11T14:04:39Z,12.0,68.6725,192.258,32.1472,32.1487,8.6594,8.6612,os1901l1c010_ctd
2019-08-11T14:04:39Z,13.0,68.6725,192.258,32.1481,32.1492,8.6576,8.6572,os1901l1c010_ctd
2019-08-11T14:04:39Z,14.0,68.6725,192.258,32.1485,32.1496,8.6543,8.6567,os1901l1c010_ctd
2019-08-11T14:04:39Z,15.0,68.6725,192.258,32.1507,32.1516,8.6471,8.6449,os1901l1c010_ctd
2019-08-11T14:04:39Z,16.0,68.6725,192.258,32.1524,32.1544,8.6336,8.6359,os1901l1c010_ctd
2019-08-11T14:04:39Z,17.0,68.6725,192.258,32.1601,32.1631,8.6,8.6046,os1901l1c010_ctd
2019-08-11T14:04:39Z,18.0,68.6725,192.258,32.1718,32.174,8.5654,8.5677,os1901l1c010_ctd
2019-08-11T14:04:39Z,19.0,68.6725,192.258,32.1787,32.1803,8.544,8.5445,os1901l1c010_ctd
2019-08-11T14:04:39Z,20.0,68.6725,192.258,32.1823,32.1832,8.5339,8.5335,os1901l1c010_ctd
2019-08-11T14:04:39Z,21.0,68.6725,192.258,32.1833,32.1843,8.5218,8.5186,os1901l1c010_ctd
2019-08-11T14:04:39Z,22.0,68.6725,192.258,32.1845,32.1855,8.5042,8.5039,os1901l1c010_ctd
2019-08-11T14:04:39Z,23.0,68.6725,192.258,32.1891,32.19,8.4754,8.4754,os1901l1c010_ctd
2019-08-11T14:04:39Z,24.0,68.6725,192.258,32.1925,32.1932,8.4575,8.456,os1901l1c010_ctd
2019-08-11T14:04:39Z,25.0,68.6725,192.258,32.1969,32.198,8.4179,8.4171,os1901l1c010_ctd
2019-08-11T14:04:39Z,26.0,68.6725,192.258,32.1988,32.1993,8.404,8.404,os1901l1c010_ctd
2019-08-11T14:04:39Z,27.0,68.6725,192.258,32.2047,32.205,8.361,8.3598,os1901l1c010_ctd
2019-08-11T14:04:39Z,28.0,68.6725,192.258,32.2084,32.2094,8.331,8.3308,os1901l1c010_ctd
2019-08-11T14:04:39Z,29.0,68.6725,192.258,32.2142,32.2148,8.3107,8.3101,os1901l1c010_ctd
2019-08-11T14:04:39Z,30.0,68.6725,192.258,32.2265,32.2274,8.321,8.3207,os1901l1c010_ctd
2019-08-11T14:04:39Z,31.0,68.6725,192.258,32.2302,32.2312,8.282,8.2812,os1901l1c010_ctd
2019-08-11T14:04:39Z,32.0,68.6725,192.258,32.2319,32.2325,8.234,8.2321,os1901l1c010_ctd
2019-08-11T14:04:39Z,33.0,68.6725,192.258,32.2274,32.2283,8.1367,8.1359,os1901l1c010_ctd
2019-08-11T14:04:39Z,34.0,68.6725,192.258,32.2272,32.2281,8.0803,8.0807,os1901l1c010_ctd
2019-08-11T14:04:39Z,35.0,68.6725,192.258,32.224,32.2251,7.9899,7.9901,os1901l1c010_ctd
2019-08-11T14:04:39Z,36.0,68.6725,192.258,32.2244,32.2254,7.9665,7.9679,os1901l1c010_ctd
2019-08-11T14:04:39Z,37.0,68.6725,192.258,32.225,32.2262,7.9613,7.963,os1901l1c010_ctd
2019-08-11T14:04:39Z,38.0,68.6725,192.258,32.226,32.227,7.9597,7.9601,os1901l1c010_ctd
2019-08-11T14:04:39Z,39.0,68.6725,192.258,32.2261,32.2268,7.9629,7.9629,os1901l1c010_ctd
2019-08-11T14:04:39Z,40.0,68.6725,192.258,32.2266,32.2272,7.9603,7.9595,os1901l1c010_ctd
2019-08-11T14:04:39Z,41.0,68.6725,192.258,32.2277,32.2285,7.9466,7.9457,os1901l1c010_ctd
2019-08-11T14:04:39Z,42.0,68.6725,192.258,32.2303,32.2311,7.9209,7.9201,os1901l1c010_ctd
2019-08-11T14:04:39Z,43.0,68.6725,192.258,32.2305,32.2321,7.9098,7.9098,os1901l1c010_ctd
2019-08-11T14:04:39Z,44.0,68.6725,192.258,32.2317,32.2319,7.888,7.8854,os1901l1c010_ctd
2019-08-11T14:04:39Z,45.0,68.6725,192.258,32.2334,32.2317,7.8715,7.8667,os1901l1c010_ctd
2019-08-11T14:04:39Z,46.0,68.6725,192.258,32.2361,32.2345,7.828,7.8187,os1901l1c010_ctd
2019-08-11T14:04:39Z,47.0,68.6725,192.258,32.2507,32.2461,7.685,7.6291,os1901l1c010_ctd
2019-08-11T14:04:39Z,48.0,68.6725,192.258,32.29,32.2839,7.2953,7.254,os1901l1c010_ctd
2019-08-11T19:37:23Z,0.0,68.67267,192.25417,31.9525,31.9518,9.4599,9.4625,os1901l1c011_ctd
2019-08-11T19:37:23Z,1.0,68.67267,192.25417,31.9525,31.9518,9.4599,9.4625,os1901l1c011_ctd
2019-08-11T19:37:23Z,2.0,68.67267,192.25417,31.9525,31.9518,9.4599,9.4625,os1901l1c011_ctd
2019-08-11T19:37:23Z,3.0,68.67267,192.25417,31.97,31.9761,9.3259,9.3485,os1901l1c011_ctd
2019-08-11T19:37:23Z,4.0,68.67267,192.25417,31.9783,31.9709,9.3466,9.3126,os1901l1c011_ctd
2019-08-11T19:37:23Z,5.0,68.67267,192.25417,32.007,32.0096,9.1746,9.1528,os1901l1c011_ctd
2019-08-11T19:37:23Z,6.0,68.67267,192.25417,32.0109,32.0116,9.159,9.1554,os1901l1c011_ctd
2019-08-11T19:37:23Z,7.0,68.67267,192.25417,32.052,32.0633,8.9662,8.9806,os1901l1c011_ctd
2019-08-11T19:37:23Z,8.0,68.67267,192.25417,32.0914,32.1024,8.8648,8.8986,os1901l1c011_ctd
2019-08-11T19:37:23Z,9.0,68.67267,192.25417,32.1403,32.1432,8.5861,8.5954,os1901l1c011_ctd
2019-08-11T19:37:23Z,10.0,68.67267,192.25417,32.16,32.1616,8.4571,8.4634,os1901l1c011_ctd
2019-08-11T19:37:23Z,11.0,68.67267,192.25417,32.1727,32.1762,8.3705,8.3732,os1901l1c011_ctd
2019-08-11T19:37:23Z,12.0,68.67267,192.25417,32.1871,32.1901,8.2947,8.2994,os1901l1c011_ctd
2019-08-11T19:37:23Z,13.0,68.67267,192.25417,32.1958,32.1978,8.231,8.2366,os1901l1c011_ctd
2019-08-11T19:37:23Z,14.0,68.67267,192.25417,32.2013,32.203,8.1797,8.1808,os1901l1c011_ctd
2019-08-11T19:37:23Z,15.0,68.67267,192.25417,32.2102,32.2113,8.1191,8.1217,os1901l1c011_ctd
2019-08-11T19:37:23Z,16.0,68.67267,192.25417,32.2211,32.2231,8.0335,8.0384,os1901l1c011_ctd
2019-08-11T19:37:23Z,17.0,68.67267,192.25417,32.2537,32.2588,7.9096,7.916,os1901l1c011_ctd
2019-08-11T19:37:23Z,18.0,68.67267,192.25417,32.2721,32.2733,7.8355,7.8339,os1901l1c011_ctd
2019-08-11T19:37:23Z,19.0,68.67267,192.25417,32.2756,32.2777,7.767,7.7695,os1901l1c011_ctd
2019-08-11T19:37:23Z,20.0,68.67267,192.25417,32.2804,32.283,7.6485,7.6543,os1901l1c011_ctd
2019-08-11T19:37:23Z,21.0,68.67267,192.25417,32.2867,32.2898,7.5463,7.5538,os1901l1c011_ctd
2019-08-11T19:37:23Z,22.0,68.67267,192.25417,32.2887,32.2927,7.4394,7.447,os1901l1c011_ctd
2019-08-11T19:37:23Z,23.0,68.67267,192.25417,32.2947,32.2979,7.3546,7.3611,os1901l1c011_ctd
2019-08-11T19:37:23Z,24.0,68.67267,192.25417,32.2986,32.3011,7.3107,7.3131,os1901l1c011_ctd
2019-08-11T19:37:23Z,25.0,68.67267,192.25417,32.3001,32.3017,7.2875,7.2889,os1901l1c011_ctd
2019-08-11T19:37:23Z,26.0,68.67267,192.25417,32.3016,32.3032,7.2573,7.2584,os1901l1c011_ctd
2019-08-11T19:37:23Z,27.0,68.67267,192.25417,32.3033,32.3053,7.229,7.2299,os1901l1c011_ctd
2019-08-11T19:37:23Z,28.0,68.67267,192.25417,32.3045,32.3065,7.2024,7.2034,os1901l1c011_ctd
2019-08-11T19:37:23Z,29.0,68.67267,192.25417,32.3059,32.3079,7.1703,7.1729,os1901l1c011_ctd
2019-08-11T19:37:23Z,30.0,68.67267,192.25417,32.3069,32.3097,7.1278,7.1314,os1901l1c011_ctd
2019-08-11T19:37:23Z,31.0,68.67267,192.25417,32.3082,32.3103,7.1177,7.1194,os1901l1c011_ctd
2019-08-11T19:37:23Z,32.0,68.67267,192.25417,32.3092,32.3106,7.0962,7.0996,os1901l1c011_ctd
2019-08-11T19:37:23Z,33.0,68.67267,192.25417,32.3096,32.3152,6.9971,7.0083,os1901l1c011_ctd
2019-08-11T19:37:23Z,34.0,68.67267,192.25417,32.316,32.3184,6.9527,6.9565,os1901l1c011_ctd
2019-08-11T19:37:23Z,35.0,68.67267,192.25417,32.3179,32.32,6.9408,6.9416,os1901l1c011_ctd
2019-08-11T19:37:23Z,36.0,68.67267,192.25417,32.3188,32.3204,6.9428,6.9432,os1901l1c011_ctd
2019-08-11T19:37:23Z,37.0,68.67267,192.25417,32.3191,32.3207,6.9431,6.9431,os1901l1c011_ctd
2019-08-11T19:37:23Z,38.0,68.67267,192.25417,32.3194,32.3209,6.9418,6.9399,os1901l1c011_ctd
2019-08-11T19:37:23Z,39.0,68.67267,192.25417,32.319,32.3212,6.9147,6.9163,os1901l1c011_ctd
2019-08-11T19:37:23Z,40.0,68.67267,192.25417,32.3202,32.322,6.8994,6.8991,os1901l1c011_ctd
2019-08-11T19:37:23Z,41.0,68.67267,192.25417,32.3206,32.3224,6.8935,6.8922,os1901l1c011_ctd
2019-08-11T19:37:23Z,42.0,68.67267,192.25417,32.3212,32.3224,6.8839,6.8845,os1901l1c011_ctd
2019-08-11T19:37:23Z,43.0,68.67267,192.25417,32.3217,32.3229,6.8686,6.8737,os1901l1c011_ctd
2019-08-11T19:37:23Z,44.0,68.67267,192.25417,32.3215,32.3232,6.8591,6.8607,os1901l1c011_ctd
2019-08-11T19:37:23Z,45.0,68.67267,192.25417,32.3217,32.323,6.8594,6.8569,os1901l1c011_ctd
2019-08-11T19:37:23Z,46.0,68.67267,192.25417,32.3221,32.3229,6.8575,6.8575,os1901l1c011_ctd
2019-08-11T19:37:23Z,47.0,68.67267,192.25417,32.3222,32.3231,6.8587,6.8595,os1901l1c011_ctd
2019-08-11T19:37:23Z,48.0,68.67267,192.25417,32.3217,32.3228,6.8608,6.8613,os1901l1c011_ctd
2019-08-12T00:23:40Z,0.0,69.3185,192.38116,28.5625,28.5665,12.331,12.3335,os1901l1c012_ctd
2019-08-12T00:23:40Z,1.0,69.3185,192.38116,28.5625,28.5665,12.331,12.3335,os1901l1c012_ctd
2019-08-12T00:23:40Z,2.0,69.3185,192.38116,28.5625,28.5665,12.331,12.3335,os1901l1c012_ctd
2019-08-12T00:23:40Z,3.0,69.3185,192.38116,28.5625,28.5665,12.331,12.3335,os1901l1c012_ctd
2019-08-12T00:23:40Z,4.0,69.3185,192.38116,28.5624,28.5661,12.3295,12.3339,os1901l1c012_ctd
2019-08-12T00:23:40Z,5.0,69.3185,192.38116,28.5682,28.5737,12.3211,12.3257,os1901l1c012_ctd
2019-08-12T00:23:40Z,6.0,69.3185,192.38116,28.8339,28.8197,12.1177,12.1091,os1901l1c012_ctd
2019-08-12T00:23:40Z,7.0,69.3185,192.38116,29.1359,29.1404,11.9084,11.9096,os1901l1c012_ctd
2019-08-12T00:23:40Z,8.0,69.3185,192.38116,29.0933,29.0927,11.9344,11.9323,os1901l1c012_ctd
2019-08-12T00:23:40Z,9.0,69.3185,192.38116,29.098,29.0978,11.9146,11.908,os1901l1c012_ctd
2019-08-12T00:23:40Z,10.0,69.3185,192.38116,29.1191,29.1176,11.8568,11.8558,os1901l1c012_ctd
2019-08-12T00:23:40Z,11.0,69.3185,192.38116,29.1329,29.1328,11.8556,11.8555,os1901l1c012_ctd
2019-08-12T00:23:40Z,12.0,69.3185,192.38116,29.1332,29.1334,11.8565,11.8561,os1901l1c012_ctd
2019-08-12T00:23:40Z,13.0,69.3185,192.38116,29.1357,29.1358,11.8534,11.8517,os1901l1c012_ctd
2019-08-12T00:23:40Z,14.0,69.3185,192.38116,29.1418,29.1417,11.8442,11.8429,os1901l1c012_ctd
2019-08-12T00:23:40Z,15.0,69.3185,192.38116,29.1491,29.1476,11.8394,11.8381,os1901l1c012_ctd
2019-08-12T00:23:40Z,16.0,69.3185,192.38116,29.1975,29.1836,11.8258,11.8194,os1901l1c012_ctd
2019-08-12T00:23:40Z,17.0,69.3185,192.38116,29.545,29.5347,11.5,11.4816,os1901l1c012_ctd
2019-08-12T00:23:40Z,18.0,69.3185,192.38116,29.7172,29.7121,11.1746,11.1587,os1901l1c012_ctd
2019-08-12T00:23:40Z,19.0,69.3185,192.38116,29.8019,29.8006,10.9451,10.9383,os1901l1c012_ctd
2019-08-12T00:23:40Z,20.0,69.3185,192.38116,29.8139,29.8158,10.8744,10.8839,os1901l1c012_ctd
2019-08-12T00:23:40Z,21.0,69.3185,192.38116,29.8584,29.858,10.7412,10.7336,os1901l1c012_ctd
