time,pressure,latitude,longitude,S_42,S_41,T_28,T2_35,profile_id
UTC,dbar,degrees_north,degrees_east,PSU,PSU,C,C,
2019-09-17T21:10:55Z,13.0,69.5005,192.90184,29.4155,29.4151,10.2404,10.2416,os1901l3c075_ctd
2019-09-17T21:10:55Z,14.0,69.5005,192.90184,29.4201,29.4172,10.2431,10.2448,os1901l3c075_ctd
2019-09-17T21:10:55Z,15.0,69.5005,192.90184,NaN,NaN,NaN,NaN,os1901l3c075_ctd
2019-09-17T21:10:55Z,16.0,69.5005,192.90184,29.4269,29.4255,10.2491,10.2494,os1901l3c075_ctd
2019-09-17T21:10:55Z,17.0,69.5005,192.90184,29.4265,29.4259,10.2499,10.2493,os1901l3c075_ctd
2019-09-17T21:10:55Z,18.0,69.5005,192.90184,29.4269,29.4253,10.2495,10.2494,os1901l3c075_ctd
2019-09-17T21:10:55Z,19.0,69.5005,192.90184,29.4273,29.4269,10.2503,10.2497,os1901l3c075_ctd
2019-09-17T21:10:55Z,20.0,69.5005,192.90184,29.4298,29.4282,10.2513,10.251,os1901l3c075_ctd
2019-09-17T21:10:55Z,21.0,69.5005,192.90184,29.431,29.4288,10.2514,10.2517,os1901l3c075_ctd
2019-09-17T21:10:55Z,22.0,69.5005,192.90184,29.4323,29.4301,10.2533,10.2546,os1901l3c075_ctd
2019-09-17T21:10:55Z,23.0,69.5005,192.90184,29.4393,29.4322,10.2555,10.2556,os1901l3c075_ctd
2019-09-17T21:10:55Z,24.0,69.5005,192.90184,30.1818,30.0915,10.1865,10.1688,os1901l3c075_ctd
2019-09-17T21:10:55Z,25.0,69.5005,192.90184,30.685,30.6234,9.9677,9.9191,os1901l3c075_ctd
2019-09-17T21:10:55Z,26.0,69.5005,192.90184,31.0349,31.0378,9.5059,9.4662,os1901l3c075_ctd
2019-09-17T21:10:55Z,27.0,69.5005,192.90184,31.0555,31.0456,9.3696,9.3596,os1901l3c075_ctd
2019-09-17T21:10:55Z,28.0,69.5005,192.90184,31.1912,31.159,9.3457,9.3698,os1901l3c075_ctd
2019-09-17T21:10:55Z,29.0,69.5005,192.90184,31.2016,31.1968,9.2265,9.2218,os1901l3c075_ctd
2019-09-17T21:10:55Z,30.0,69.5005,192.90184,31.2431,31.2358,9.1259,9.1096,os1901l3c075_ctd
2019-09-17T21:10:55Z,31.0,69.5005,192.90184,31.2721,31.2691,9.0499,9.0435,os1901l3c075_ctd
2019-09-17T21:10:55Z,32.0,69.5005,192.90184,31.339,31.333,8.8598,8.834,os1901l3c075_ctd
2019-09-17T21:10:55Z,33.0,69.5005,192.90184,31.423,31.4125,8.5283,8.4791,os1901l3c075_ctd
2019-09-17T21:10:55Z,34.0,69.5005,192.90184,31.4752,31.4729,8.2876,8.2728,os1901l3c075_ctd
2019-09-17T21:10:55Z,35.0,69.5005,192.90184,31.5354,31.5252,8.1411,8.1115,os1901l3c075_ctd
2019-09-17T21:10:55Z,36.0,69.5005,192.90184,31.6711,31.6425,7.6523,7.5378,os1901l3c075_ctd
2019-09-17T21:10:55Z,37.0,69.5005,192.90184,31.727,31.7269,7.3351,7.3316,os1901l3c075_ctd
2019-09-17T21:10:55Z,38.0,69.5005,192.90184,31.7314,31.7304,7.3241,7.3231,os1901l3c075_ctd
2019-09-17T21:10:55Z,39.0,69.5005,192.90184,31.7344,31.7338,7.3172,7.3164,os1901l3c075_ctd
2019-09-17T21:10:55Z,40.0,69.5005,192.90184,31.7433,31.7426,7.2833,7.2792,os1901l3c075_ctd
2019-09-17T21:10:55Z,41.0,69.5005,192.90184,31.7886,31.7827,7.1471,7.1248,os1901l3c075_ctd
2019-09-17T21:10:55Z,42.0,69.5005,192.90184,31.8565,31.8513,6.9151,6.8948,os1901l3c075_ctd
2019-09-17T21:10:55Z,43.0,69.5005,192.90184,31.8949,31.8926,6.7768,6.7707,os1901l3c075_ctd
2019-09-18T16:49:37Z,0.0,69.49367,194.26033,29.692,29.6896,10.1071,10.1039,os1901l3c076_ctd
2019-09-18T16:49:37Z,1.0,69.49367,194.26033,29.692,29.6896,10.1071,10.1039,os1901l3c076_ctd
2019-09-18T16:49:37Z,2.0,69.49367,194.26033,29.692,29.6896,10.1071,10.1039,os1901l3c076_ctd
2019-09-18T16:49:37Z,3.0,69.49367,194.26033,29.692,29.6896,10.1071,10.1039,os1901l3c076_ctd
2019-09-18T16:49:37Z,4.0,69.49367,194.26033,29.692,29.6903,10.1046,10.105,os1901l3c076_ctd
2019-09-18T16:49:37Z,5.0,69.49367,194.26033,29.6925,29.6909,10.1005,10.0983,os1901l3c076_ctd
2019-09-18T16:49:37Z,6.0,69.49367,194.26033,29.693,29.6908,10.101,10.1034,os1901l3c076_ctd
2019-09-18T16:49:37Z,7.0,69.49367,194.26033,29.6932,29.6917,10.1182,10.1182,os1901l3c076_ctd
2019-09-18T16:49:37Z,8.0,69.49367,194.26033,29.693,29.6914,10.1134,10.1141,os1901l3c076_ctd
2019-09-18T16:49:37Z,9.0,69.49367,194.26033,29.6926,29.6908,10.108,10.1058,os1901l3c076_ctd
2019-09-18T16:49:37Z,10.0,69.49367,194.26033,29.6926,29.6911,10.1077,10.1079,os1901l3c076_ctd
2019-09-18T16:49:37Z,11.0,69.49367,194.26033,29.6933,29.6909,10.1094,10.1111,os1901l3c076_ctd
2019-09-18T16:49:37Z,12.0,69.49367,194.26033,29.6946,29.6916,10.1109,10.1124,os1901l3c076_ctd
2019-09-18T16:49:37Z,13.0,69.49367,194.26033,29.6959,29.6935,10.1179,10.1202,os1901l3c076_ctd
2019-09-18T16:49:37Z,14.0,69.49367,194.26033,29.6938,29.6928,10.1178,10.1158,os1901l3c076_ctd
2019-09-18T16:49:37Z,15.0,69.49367,194.26033,29.6946,29.6929,10.1172,10.1182,os1901l3c076_ctd
2019-09-18T16:49:37Z,16.0,69.49367,194.26033,29.6952,29.6933,10.1175,10.1171,os1901l3c076_ctd
2019-09-18T16:49:37Z,17.0,69.49367,194.26033,29.6945,29.6929,10.1116,10.1115,os1901l3c076_ctd
2019-09-18T16:49:37Z,18.0,69.49367,194.26033,29.6966,29.6947,10.1197,10.1195,os1901l3c076_ctd
2019-09-18T16:49:37Z,19.0,69.49367,194.26033,29.6962,29.6946,10.1181,10.1167,os1901l3c076_ctd
2019-09-18T16:49:37Z,20.0,69.49367,194.26033,29.6952,29.6937,10.1163,10.116,os1901l3c076_ctd
2019-09-18T16:49:37Z,21.0,69.49367,194.26033,29.6971,29.696,10.1222,10.1209,os1901l3c076_ctd
2019-09-18T16:49:37Z,22.0,69.49367,194.26033,29.6993,29.6972,10.1238,10.1256,os1901l3c076_ctd
2019-09-18T16:49:37Z,23.0,69.49367,194.26033,29.7031,29.701,10.1315,10.1311,os1901l3c076_ctd
2019-09-18T16:49:37Z,24.0,69.49367,194.26033,29.7068,29.7033,10.1323,10.1325,os1901l3c076_ctd
2019-09-18T16:49:37Z,25.0,69.49367,194.26033,29.7026,29.6979,10.1216,10.1245,os1901l3c076_ctd
