Latitude,Longitude,Bottom depth (m),Fish 38 kHz sA (m^2 nmi^-2),Zooplankton 120 kHz sA (m^2 nmi^-2),Arctic cod (No. m^-2),Saffron cod (No. m^-2),Capelin (No. m^-2),herring (No. m^-2)
69.071,-167.12,47.485,15.217,1.8618,0.00087146,0,2.5713e-05,0
69.063,-167.13,47.561,9.5402,2.5371,0.0011521,0,3.3993e-05,0
69.056,-167.14,47.618,18.031,3.7192,0.0010525,0,3.1055e-05,0
69.049,-167.16,47.626,12.27,1.9985,0.0012571,0,3.7093e-05,0
69.041,-167.17,47.65,11.987,2.279,0.0023597,0,6.9624e-05,0
69.034,-167.18,47.679,12.066,0.50565,0.003259,0,9.6158e-05,0
69.028,-167.19,47.679,112.27,0.34087,0.002093,0,0.082791,0
69.021,-167.21,47.61,8.7837,0.82709,0.0024684,0,7.2831e-05,0
69.015,-167.22,47.514,11.729,1.3455,0.0027596,0,8.1424e-05,0
69.008,-167.24,47.41,17.331,0.6173,0.0042356,0,0.00012497,0
69.003,-167.25,47.331,14.056,0.75835,0.0026844,0,7.9205e-05,0
69.001,-167.28,47.274,16.337,1.3932,0.0058078,0,0.00017136,0
69.001,-167.3,47.363,11.163,0.46607,0.0039683,0,0.00011709,0
69.001,-167.32,47.262,8.2935,1.867,0.0029483,0,8.6993e-05,0
69.001,-167.35,47.246,20.65,2.5603,0.031655,0,0.00025463,0
68.974,-167.46,47.286,39.479,0.3502,0.11957,0,7.2289e-05,0
68.981,-167.48,47.446,46.436,11.256,0.14133,0,8.2796e-05,0
68.988,-167.49,47.614,65.844,17.973,0.19486,0,0.00013534,0
68.995,-167.5,47.774,31.392,45.74,0.080776,0,0.0001038,0
68.999,-167.52,47.924,30.806,32.482,0.089758,0,6.7889e-05,0
69.001,-167.54,48.034,64.587,4.2844,0.20001,0,0.00010402,0
69.001,-167.57,48.099,104.13,0.80434,0.33549,0,0.00012557,0
69.001,-167.59,48.231,101.93,1.2324,0.32583,0,0.00013121,0
69.001,-167.61,48.356,63.557,4.8023,0.19473,0,0.00010912,0
69.001,-167.64,48.454,43.956,0.20593,0.13897,0,6.1566e-05,0
69.001,-167.66,48.53,38.786,0.2694,0.11899,0,6.6106e-05,0
69.001,-167.68,48.582,40.279,26.748,0.1193,0,8.2459e-05,0
69.001,-167.71,48.675,58.36,50.29,0.15484,0,0.00017782,0
69,-167.73,48.776,45.633,33.874,0.131,0,0.00010691,0
69,-167.75,48.962,56.971,39.409,0.17731,0,8.887e-05,0
69.001,-167.78,49.183,50.181,38.186,0.15344,0,8.7148e-05,0
69.003,-167.79,49.268,57.562,68.272,0.16466,0,0.00013672,0
69.005,-167.81,49.269,64.498,104.62,0.20639,0,8.2307e-05,0
69.004,-167.83,49.104,63.772,159.5,0.20326,0,8.3995e-05,0
69.001,-167.85,49.272,72.693,96.825,0.23204,0,9.4626e-05,0
69,-167.87,49.179,134.8,122.78,0.45109,0,0.00010811,0
69.001,-167.9,49.111,156.47,46.708,0.52908,0,0.00010771,0
69.001,-167.92,49.165,75.285,37.359,0.25238,0,5.8921e-05,0
69.001,-167.94,49.284,82.05,47.448,0.27737,0,5.6727e-05,0
69.001,-167.97,49.503,119.99,40.91,0.40991,0,6.9093e-05,0
69.001,-167.99,49.496,106.21,19.589,0.35356,0,0.0027257,0
69.001,-168.01,49.625,139.28,50.201,0.47181,0,0.0016794,0
69.001,-168.04,49.809,114.14,101.04,0.384,0,0.0019862,0
69.001,-168.06,49.885,123.53,60.905,0.40482,0,0.0046471,0
69.001,-168.08,50.079,176.34,9.9579,0.57632,0,0.0069981,0
69.001,-168.11,50.195,297.86,0,1.009,0,0.0035896,0
69.001,-168.13,50.322,93.725,4.2456,0.30875,0,0.0031557,0
69.001,-168.15,50.476,51.931,5.8978,0.17138,0,0.001677,0
69.001,-168.18,50.682,95.089,0.69813,0.31818,0,0.002058,0
69.001,-168.2,50.758,92.258,1.056,0.31197,0,0.0012411,0
69.001,-168.22,50.871,44.531,3.2073,0.14998,0,0.0007373,0
69.001,-168.25,50.899,62.455,9.2702,0.20991,0,0.0011364,0
69.001,-168.27,50.814,67.633,10.894,0.22309,0,0.0022084,0
69.001,-168.29,50.707,49.722,32.748,0.16195,0,0.0021003,0
69.001,-168.32,50.752,54.125,11.26,0.18251,0,0.00084542,0
69.001,-168.34,50.83,51.189,21.138,0.16945,0,0.0015326,0
69.001,-168.36,50.934,43.424,55.832,0.1371,0,0.0028403,0
69.001,-168.39,50.876,36.308,127.4,0.11864,0,0.0014472,0
69.001,-168.41,50.878,37.036,77.775,0.11636,0,0.0025538,0
69.001,-168.43,51.02,30.023,71.028,0.09957,0,0.00085606,0
69,-168.46,51.089,49.701,57.665,0.16469,0,0.0014511,0
68.999,-168.48,51.405,53.48,20.404,0.18044,0,0.00081215,0
69,-168.49,51.806,37.768,20.902,0.12833,0,0.00036442,0
69.13,-168.49,51.028,284.93,96.719,0.9358,0,0.012057,0
69.139,-168.49,51.056,235.29,109.79,0.7642,0,0.012297,0
69.147,-168.49,50.921,246.56,110.34,0.80261,0,0.012393,0
69.155,-168.49,50.993,248.96,126.51,0.81951,0,0.010025,0
69.164,-168.49,51.03,236.06,75.985,0.77862,0,0.009078,0
69.172,-168.49,50.994,339.93,37.777,1.126,0,0.011783,0
69.18,-168.49,51.077,277.74,78.392,0.79229,0,0.044503,0
69.189,-168.49,51.058,148.68,103.81,0.45111,0,0.016455,0
69.197,-168.49,51.023,99.774,32.612,0.3115,0,0.0086438,0
69.205,-168.49,51.028,111.53,52.735,0.35407,0,0.008059,0
69.214,-168.49,51.068,167.21,67.826,0.52907,0,0.012564,0
69.222,-168.49,51.098,225.11,141.46,0.7507,0,0.0064203,0
69.23,-168.49,51.129,200.34,146.27,0.6774,0,0.0031704,0
69.239,-168.49,51.144,267.27,448.82,0.90732,0,0.003246,0
69.247,-168.49,51.148,178.48,375.92,0.60011,0,0.0037448,0
69.255,-168.49,51.193,123.55,191.96,0.38474,0,0.010975,0
69.264,-168.49,51.227,425.34,192.16,0.20762,0,0.29157,0
69.272,-168.49,51.283,51.479,204.25,0.1453,0,0.007357,0
69.28,-168.49,51.296,36.151,86.43,0.10712,0,0.003988,0
69.289,-168.49,51.333,32.405,113.98,0.078403,0,0.0076565,0
69.297,-168.49,51.336,41.095,141.57,0.065539,0,0.017558,0
69.305,-168.49,51.358,36.445,113.41,0.057132,0,0.015801,0
69.314,-168.49,51.384,28.809,109.19,0.063888,0,0.0081535,0
69.322,-168.49,51.381,33.926,186.6,0.069475,0,0.010936,0
69.33,-168.49,51.34,58.26,202.21,0.075501,0,0.028926,0
69.339,-168.49,50.838,83.479,126.59,0.090264,0,0.045597,0
69.347,-168.49,50.805,93.621,179.76,0.15671,0,0.038288,0
69.355,-168.49,50.866,77.84,43.66,0.19111,0,0.017747,0
69.364,-168.49,50.95,67.851,30.683,0.13114,0,0.023679,0
69.372,-168.49,50.999,68.778,93.781,0.18029,0,0.013035,0
69.38,-168.49,50.951,76.792,96.239,0.23612,0,0.0064885,0
69.388,-168.49,50.886,76.223,105.03,0.24937,0,0.0029668,0
69.397,-168.49,50.937,37.658,215.17,0.11267,0,0.0039041,0
69.405,-168.49,51.031,19.429,182.19,0.059327,0,0.0017375,0
69.414,-168.49,51.128,19.295,192.55,0.061466,0,0.0011348,0
69.422,-168.49,51.216,31.98,129.86,0.094716,0,0.0035389,0
69.43,-168.49,51.253,29.786,152.07,0.063435,0,0.0090367,0
69.439,-168.49,51.291,33.467,304.1,0.11504,0,1.6976e-05,0
69.447,-168.49,51.324,44.888,444.97,0.1543,0,2.277e-05,0
69.455,-168.49,51.25,62.091,518.33,0.21343,0,3.1496e-05,0
69.463,-168.49,51.213,47.943,503.04,0.1648,0,2.432e-05,0
69.472,-168.49,51.194,54.157,483.95,0.18616,0,2.7472e-05,0
69.48,-168.49,51.132,72.121,308.68,0.24791,0,3.6584e-05,0
69.488,-168.49,51.119,65.011,312.8,0.22347,0,3.2977e-05,0
69.497,-168.49,51.191,138.29,149.39,0.47536,0,7.015e-05,0
69.505,-168.49,51.303,74.356,84.031,0.25559,0,3.7717e-05,0
69.513,-168.5,51.355,57.597,96.431,0.19798,0,2.9216e-05,0
69.59,-168.53,50.851,81.297,51.467,0.27513,0,0.0012211,0
69.583,-168.52,50.842,76.349,127.09,0.24811,0,0.0039526,0
69.5,-168.47,51.008,48.033,128.19,0.16511,0,2.4365e-05,0
69.501,-168.44,50.943,141.51,112.05,0.48641,0,7.178e-05,0
69.501,-168.42,50.788,130.55,71.698,0.44876,0,6.6223e-05,0
69.501,-168.4,50.67,103.79,86.119,0.35675,0,5.2646e-05,0
69.501,-168.37,50.699,127.02,87.968,0.43663,0,6.4434e-05,0
69.501,-168.35,50.649,105.87,113.66,0.3639,0,5.3702e-05,0
69.501,-168.33,50.765,138.25,135.64,0.47522,0,7.0129e-05,0
69.501,-168.3,50.709,178.75,342.18,0.61444,0,9.0673e-05,0
69.501,-168.28,50.686,117.63,364.56,0.40433,0,5.9667e-05,0
69.501,-168.25,50.674,188.32,272.55,0.64732,0,9.5525e-05,0
69.501,-168.23,50.593,166.05,166.55,0.57077,0,8.423e-05,0
69.501,-168.21,50.411,278.44,139.89,0.95709,0,0.00014124,0
69.501,-168.18,50.211,632.93,38.064,2.1756,0,0.00032106,0
69.501,-168.16,50.189,1037.8,8.1803,3.5674,0,0.00052644,0
69.501,-168.14,50.083,787.75,4.822,2.7078,0,0.00039959,0
69.501,-168.11,49.949,643.38,26.867,2.2116,0,0.00032636,0
69.5,-168.09,49.844,831.96,16.996,2.8597,0,0.00042201,0
69.496,-168.08,49.676,585.76,30.869,2.0135,0,0.00029713,0
69.491,-168.08,49.848,687.47,6.5632,2.3631,0,0.00034872,0
69.494,-168.08,49.726,792.87,4.8914,2.7254,0,0.00040219,0
69.497,-168.11,49.958,382.96,20.909,1.3155,0,0.00046374,0
69.506,-168.11,49.987,442.8,34.319,1.5205,0,0.0007021,0
69.508,-168.12,49.985,272.48,17.125,0.93551,0,0.00048739,0
69.504,-168.11,49.976,283.32,18.88,0.97342,0,0.00028418,0
69.5,-168.1,49.837,208.92,12.709,0.7176,0,0.00026858,0
69.5,-168.07,49.736,280.99,0.030955,0.96487,0,0.00044912,0
69.5,-168.05,49.708,414.83,0.29709,1.4237,0,0.00088781,0
69.501,-168.02,49.745,188.88,0.1699,0.64512,0,0.0013797,0
69.501,-168,49.743,194.12,0.71269,0.65936,0,0.0025487,0
69.501,-167.98,49.458,223.8,0.72104,0.74535,0,0.0075317,0
69.501,-167.95,49.045,275.88,0.049843,0.86814,0,0.025,0
69.501,-167.93,48.889,207.66,0.16096,0.68395,0,0.0093604,0
69.501,-167.91,48.765,99.252,0.22683,0.32604,0,0.0047424,0
69.501,-167.88,48.625,46.514,3.2551,0.14595,0,0.004344,0
69.501,-167.86,48.459,48.358,0.9955,0.13896,0,0.0084807,0
69.501,-167.83,48.376,43.313,3.7621,0.12438,0,0.0076213,0
69.501,-167.81,48.216,24.175,4.3203,0.067687,0,0.0047914,0
69.5,-167.79,47.906,14.51,19.763,0.039684,0,0.0031678,0
69.498,-167.78,47.954,12.934,37.676,0.034785,0,0.0030067,0
69.499,-167.77,47.885,11.372,57.349,0.03049,0,0.002673,0
69.5,-167.76,47.712,13.806,62.473,0.035276,0,0.003784,0
69.5,-167.73,47.683,17.203,136.83,0.050935,0,0.0025514,0
69.501,-167.71,47.542,20.821,133.07,0.064247,0,0.0022812,0
69.501,-167.69,47.426,89.215,60.858,0.29476,0,0.0037373,0
69.501,-167.66,47.5,303.08,32.691,1.0302,0,0.0037683,0
69.5,-167.64,47.558,235.95,32.987,0.80091,0,0.0032653,0
69.5,-167.61,47.439,178.78,60.524,0.59887,0,0.0049495,0
69.5,-167.59,47.438,135.88,88.356,0.44444,0,0.0070836,0
69.5,-167.57,47.426,100.3,10.602,0.31717,0,0.0086063,0
69.501,-167.54,47.376,74.65,0.32906,0.24024,0,0.0051113,0
69.501,-167.52,47.392,65.544,2.2689,0.19624,0,0.0090467,0
69.501,-167.5,47.475,60.858,4.1221,0.18542,0,0.0074032,0
69.501,-167.47,47.444,39.665,19.324,0.12303,0,0.0041494,0
69.501,-167.45,47.383,18.57,48.96,0.053171,0,0.0033162,0
69.501,-167.42,47.403,17.905,163.57,0.042171,0,0.0060176,0
69.501,-167.4,47.431,9.7973,152.22,0.015325,0,0.0056964,0
69.501,-167.38,47.513,11.02,134.05,0,0,0.011753,0
69.501,-167.35,47.474,15.268,307.61,0,0,0.016284,0
69.501,-167.33,47.391,9.7276,79.702,0,0,0.010375,0
69.501,-167.3,47.3,15.662,19.262,0,0,0.016704,0
69.501,-167.28,47.19,7.5907,0.72412,0,0,0.0080957,0
69.501,-167.26,47.26,15.941,0.22627,0,0,0.017001,0
69.501,-167.23,47.527,22.98,30.485,0,0,0.024509,0
69.501,-167.21,47.766,12.88,112.68,0,0,0.013737,0
69.501,-167.19,47.955,12.838,10.039,0,0,0.013692,0
69.501,-167.16,47.844,11.792,62.26,0,0,0.012576,0
69.501,-167.14,47.301,15.473,51.322,0,0,0.016503,0
69.501,-167.11,46.655,13.883,50.033,0,0,0.014807,0
69.501,-167.09,46.472,10.953,27.945,0,0,0.011681,0
69.5,-167.07,46.538,9.0771,57.447,0,0,0.0096809,0
69.495,-167.05,46.829,3.5241,60.656,0,0,0.0037586,0
69.495,-167.05,46.836,4.4536,57.456,0,0,0.0047498,0
69.499,-167.04,46.729,2.831,160.59,0,0,0.0030193,0
69.45,-167.03,45.925,3.1767,200.36,0,0,0.003388,0
69.458,-167.03,46.048,3.5787,9.2558,0,0,0.0038168,0
69.467,-167.03,46.254,6.351,40.845,0,0,0.0067735,0
69.475,-167.03,46.488,4.1945,74.569,0,0,0.0044735,0
69.483,-167.03,46.707,9.2473,2.5499,0,0,0.0098625,0
69.492,-167.03,46.816,7.7488,14.91,0,0,0.0082643,0
69.498,-167.02,46.852,7.1391,26.532,0,0,0.007614,0
69.501,-167,46.641,5.9262,27.387,0,0,0.0063204,0
69.502,-166.98,46.322,5.1005,10.142,0,0,0.0054398,0
69.502,-166.95,45.764,5.9457,28.273,0,0,0.0063413,0
69.502,-166.93,45.308,7.4703,35.851,0,0,0.0079672,0
69.502,-166.9,44.934,6.735,30.986,0,0,0.007183,0
69.502,-166.88,44.688,12.659,5.6222,0,0,0.013501,0
69.502,-166.86,44.389,7.6915,3.4306,0,0,0.0082031,0
69.501,-166.83,44.067,3.9649,36.836,0,0,0.0042286,0
69.496,-166.82,43.98,3.3059,45.402,0,0,0.0035258,0
69.488,-166.81,43.735,4.5869,85.558,0,0,0.004892,0
69.48,-166.8,43.48,4.5474,16.438,0,0,0.0048499,0
69.472,-166.8,43.186,3.9454,4.1167,0,0,0.0042079,0
69.464,-166.79,42.93,0.44494,1.1057,0,0,0.00047454,0
69.499,-166.82,44.129,10.338,0.9172,0,0,0,0.0017236
69.501,-166.8,43.895,24.309,5.2003,0,0,0,0.0040798
69.5,-166.77,43.604,11.933,4.4505,0,0,0,0.0020039
69.501,-166.75,43.314,22.56,11.79,0,0,0,0.003752
69.501,-166.73,43.085,14.805,16.764,0,0,0,0.0024471
69.501,-166.7,42.793,5.7838,5.5056,0,0,0,0.00094534
69.501,-166.68,42.619,2.2478,7.4572,0,0,0,0.00037356
69.5,-166.66,42.5,4.9006,6.945,0,0,0,0.00080358
69.501,-166.63,42.386,4.7674,22.756,0,0,0,0.00077604
69.501,-166.61,42.243,4.5142,14.401,0,0,0,0.00074276
69.501,-166.58,42.136,3.7134,8.7203,0,0,0,0.00060423
69.501,-166.56,41.899,5.0006,4.4114,0,0,0,0.00081538
69.501,-166.54,41.767,2.4014,2.9232,0,0,0,0.00039363
69.501,-166.51,41.682,5.1464,1.3297,0,0,0,0.00082952
69.501,-166.49,41.551,5.798,9.8598,0,0,0,0.0009566
69.5,-166.47,41.415,3.8355,46.473,0,0,0,0.00062285
69.5,-166.44,41.281,4.744,65.54,0,0,0,0.00078353
69.5,-166.42,41.106,3.1894,4.7731,0,0,0,0.00051907
69.5,-166.39,40.891,2.7008,2.911,0,0,0,0.00044352
69.499,-166.37,40.727,3.3718,7.4108,0,0,0,0.00054763
69.5,-166.36,40.665,2.5654,11.555,0,0,0,0.00042544
69.502,-166.35,40.67,9.7012,21.862,0,0,0,0.0016343
69.501,-166.33,40.232,5.2545,20.519,0,0,0,0.00087407
69.5,-166.3,40.06,1.6356,31.136,0,0,0,0.00026959
69.5,-166.28,39.93,2.8599,36.54,0,0,0,0.00047481
69.5,-166.26,39.772,7.1726,60.133,0,0,0,0.0011934
69.5,-166.23,39.611,10.004,53.25,0,0,0,0.0016483
69.5,-166.21,39.451,5.6401,6.2417,0,0,0,0.00092293
69.5,-166.19,39.21,4.1304,3.4119,0,0,0,0.00067757
69.5,-166.16,39.061,4.7142,0.85915,0,0,0,0.00075694
69.5,-166.14,39.054,8.4058,8.3863,0,0,0,0.0013669
69.5,-166.11,38.99,4.2902,2.7699,0,0,0,0.00069877
69.5,-166.09,38.921,4.978,4.474,0,0,0,0.00081056
69.5,-166.07,38.915,6.8496,3.2492,0,0,0,0.0011095
69.5,-166.04,38.749,7.6973,1.5105,0,0,0,0.0012551
69.5,-166.02,38.699,5.3604,1.1818,0,0,0,0.0008733
69.5,-166,38.491,8.1277,2.3707,0,0,0,0.0013109
69.5,-165.97,38.282,7.1054,3.4263,0,0,0,0.0011485
69.5,-165.95,38.094,5.2408,3.0015,0,0,0,0.00085429
69.5,-165.92,37.878,5.1844,2.1877,0,0,0,0.00084796
69.5,-165.9,37.616,2.7402,2.9522,0,0,0,0.00044684
69.5,-165.88,37.134,4.7725,2.1155,0,0,0,0.00077867
69.5,-165.85,36.797,3.0974,1.6072,0,0,0,0.00051219
69.5,-165.83,36.631,2.4103,2.312,0,0,0,0.00039462
69.5,-165.81,36.449,2.3628,17.184,0,0,0,0.00038023
69.5,-165.78,36.311,8.3391,11.482,0,0,0,0.0013627
69.5,-165.76,36.199,12.605,5.8618,0,0,0,0.0020359
69.5,-165.73,36.116,4.6815,2.5319,0,0,0,0.00075519
69.5,-165.71,36.039,5.4277,2.4322,0,0,0,0.00087449
69.5,-165.69,35.952,1.8206,1.2187,0,0,0,0.00029946
69.5,-165.66,35.865,1.8454,1.113,0,0,0,0.00030264
69.498,-165.64,35.761,1.846,2.1795,0,0,0,0.00030162
69.494,-165.63,35.529,4.5224,6.1885,0,0,0,0.00073065
69.494,-165.62,35.526,4.7409,6.4382,0,0,0,0.00076681
69.579,-165.53,35.272,12.423,80.572,0,0,0,0.0020111
69.571,-165.54,35.158,4.3633,29.517,0,0,0,0.00070094
69.563,-165.55,35.431,11.367,38.122,0,0,0,0.0018307
69.556,-165.56,35.502,7.1736,15.534,0,0,0,0.0011591
69.548,-165.57,35.652,1.9633,2.3371,0,0,0,0.00032087
69.54,-165.58,35.779,1.956,2.6375,0,0,0,0.00031731
69.533,-165.58,35.711,2.1951,3.3791,0,0,0,0.00035997
69.525,-165.59,35.693,1.2487,3.3683,0,0,0,0.00020159
69.517,-165.61,35.622,4.1486,4.3183,0,0,0,0.00065287
69.51,-165.62,35.599,13.129,7.1905,0,0,0,0.0020691
69.503,-165.62,35.571,3.7639,10.135,0,0,0,0.00060463
69.5,-165.6,35.229,11.346,11.817,0,0,0,0.0018173
69.5,-165.58,34.82,9.3768,2.8657,0,0,0,0.0015039
69.5,-165.56,34.416,7.7893,8.5014,0,0,0,0.0012554
69.5,-165.53,34.255,17.378,5.0016,0,0,0,0.0028088
69.5,-165.51,34.153,9.9088,3.4037,0,0,0,0.0015898
69.5,-165.48,34.169,5.7506,11.086,0,0,0,0.0009198
69.5,-165.46,34.205,7.4004,9.9001,0,0,0,0.0011847
69.5,-165.44,34.237,6.8974,20.668,0,0,0,0.0011158
69.5,-165.41,34.225,32.663,30.905,0,0,0,0.005229
69.5,-165.39,34.17,19.136,13.013,0,0,0,0.0030664
69.5,-165.37,34.153,27.408,9.4056,0,0,0,0.0043354
69.5,-165.34,34.245,31.545,12.052,0,0,0,0.0049605
69.5,-165.32,34.236,24.537,34.407,0,0,0,0.0039051
69.5,-165.29,34.101,28.93,46.935,0,0,0,0.0046269
69.5,-165.27,34.002,33.163,43.146,0,0,0,0.0053279
69.5,-165.25,34.111,27.057,8.7232,0,0,0,0.0043916
69.5,-165.22,34.182,58.58,4.9351,0,0,0,0.0092729
69.5,-165.2,34.166,46.222,3.2873,0,0,0,0.0075864
69.5,-165.17,33.843,30.049,0.34746,0,0,0,0.0046749
69.5,-165.15,33.538,30.706,0.44216,0,0,0,0.0048503
69.5,-165.13,33.201,25.616,1.054,0,0,0,0.0041164
69.5,-165.1,32.873,18.499,0.46106,0,0,0,0.002887
69.5,-165.08,32.497,15.694,1.2829,0,0,0,0.0024829
69.5,-165.06,31.98,16.817,2.5844,0,0,0,0.0026321
69.5,-165.03,31.6,32.634,0.53285,0,0,0,0.0051104
69.5,-165.01,31.837,44.007,0.89306,0,0,0,0.0069376
69.5,-164.98,31.741,142.47,14.438,0.00033181,0,0.058466,0.018867
69.5,-164.96,30.942,25.651,0.25697,0.00028039,0,0.049405,0.00044938
69.502,-164.94,30.928,27.912,0.34965,0.00030568,0,0.05386,0.0004899
69.502,-164.93,30.811,17.559,0.40494,0.0001921,0,0.033848,0.00030787
69.5,-164.91,30.371,17.169,0.30881,0.00018805,0,0.033134,0.00030138
69.5,-164.88,30.161,43.677,0.32269,0.00047729,0,0.084099,0.00076495
69.501,-164.86,30.248,35.911,0.67871,0.00039263,0,0.069182,0.00062927
69.5,-164.84,30.289,14.716,0.31971,0.00016073,0,0.028321,0.0002576
69.5,-164.81,30.334,8.4699,0.62489,9.2463e-05,0,0.016292,0.00014819
69.5,-164.79,30.257,6.7559,0.2252,7.3822e-05,0,0.013007,0.00011831
69.5,-164.77,30.01,5.8668,0.12886,6.4104e-05,0,0.011295,0.00010274
69.5,-164.74,29.728,8.9937,0.062425,9.8246e-05,0,0.017311,0.00015746
69.5,-164.72,29.422,11.492,0.21696,0.00012571,0,0.02215,0.00020148
69.5,-164.69,29.461,19.421,2.2593,0.00021223,0,0.037396,0.00034014
69.5,-164.67,29.308,16.9,1.2143,0.00018513,0,0.03262,0.00029671
69.5,-164.65,28.908,12.166,1.517,0.00013302,0,0.023438,0.00021319
69.5,-164.62,28.991,16.232,0.36628,0.0001777,0,0.031311,0.0002848
69.5,-164.6,28.711,23.111,5.5459,0.00025301,0,0.04458,0.00040549
69.5,-164.58,28.316,39.42,0.6326,0.00043086,0,0.075918,0.00069053
69.5,-164.55,28.024,18.452,1.953,0.00020225,0,0.035636,0.00032414
69.5,-164.53,27.75,4.1509,0.22962,4.5399e-05,0,0.0079994,7.2761e-05
69.5,-164.5,27.459,12.202,1.4023,0.00013366,0,0.023551,0.00021422
69.5,-164.48,27.037,8.3502,0.58165,9.1447e-05,0,0.016113,0.00014656
69.5,-164.46,26.55,8.7629,0.4531,9.5947e-05,0,0.016906,0.00015377
69.5,-164.43,26.167,7.5747,0.38987,8.2851e-05,0,0.014598,0.00013278
69.5,-164.41,25.665,7.3906,1.0664,8.0796e-05,0,0.014236,0.00012949
69.5,-164.38,25.192,4.9488,0.95097,5.4071e-05,0,0.0095273,8.6658e-05
69.5,-164.36,24.76,27.649,0.52259,0.00030229,0,0.053264,0.00048448
69.5,-164.34,24.497,11.717,0.67385,0.00012806,0,0.022564,0.00020524
69.5,-164.31,24.027,15.592,0.33478,0.00017032,0,0.03001,0.00027297
69.5,-164.29,23.772,3.9173,0.28152,4.2788e-05,0,0.0075393,6.8576e-05
69.5,-164.27,23.512,72.727,1.7859,0.00079402,0,0.13991,0.0012726
69.5,-164.24,23.402,30.943,4.0889,0.00033758,0,0.059481,0.00054103
69.504,-164.22,23.654,24.724,8.4973,0.00026945,0,0.047478,0.00043185
69.619,-164.09,24.434,12.72,1.9298,0.00013875,0,0.024448,0.00022238
69.627,-164.08,24.6,42.667,3.3217,0.00046565,0,0.082048,0.0007463
69.635,-164.08,24.768,11.425,2.4901,0.00012485,0,0.021999,0.0002001
69.643,-164.09,24.748,19.355,2.1044,0.0002113,0,0.037231,0.00033864
69.651,-164.1,24.639,7.8415,4.3682,8.5564e-05,0,0.015076,0.00013713
69.657,-164.11,24.048,34.709,3.963,0.00037901,0,0.066783,0.00060744
69.663,-164.13,23.573,20.61,2.9649,0.00022497,0,0.03964,0.00036056
69.67,-164.15,24.68,25.477,2.4947,0.00027836,0,0.049048,0.00044613
69.677,-164.16,25.052,4.0881,2.9231,4.4668e-05,0,0.0078705,7.1589e-05
69.685,-164.16,25.17,43.89,5.3091,0.00047915,0,0.084426,0.00076792
69.693,-164.16,25.196,13.225,0.76029,0.0001442,0,0.025408,0.0002311
69.702,-164.16,25.216,9.7611,2.4549,0.00010656,0,0.018776,0.00017079
69.71,-164.16,25.288,39.384,4.4324,0.00042904,0,0.075596,0.00068761
69.718,-164.16,25.835,44.244,2.1934,0.00048199,0,0.084927,0.00077248
69.727,-164.16,26.338,56.336,11.972,0.00061357,0,0.10811,0.00098336
69.735,-164.16,26.903,40.144,24.563,0.00043793,0,0.077164,0.00070187
69.743,-164.16,27.096,25.532,33.435,0.00027867,0,0.049101,0.00044662
69.752,-164.16,27.429,78.314,18.493,0.00085284,0,0.15027,0.0013668
69.76,-164.16,27.59,14.875,8.7802,0.00016239,0,0.028613,0.00026026
69.768,-164.16,27.775,18.784,9.5313,0.00020527,0,0.036169,0.00032899
69.777,-164.16,27.455,8.3912,6.2501,9.1793e-05,0,0.016174,0.00014711
69.785,-164.16,27.64,72.79,33.802,0.70426,0,0.0067741,6.1616e-05
69.793,-164.16,27.775,27.867,28.549,0.28332,0,0,0
69.802,-164.16,27.95,38.92,13.347,0.39569,0,0,0
69.81,-164.16,28.185,9.6095,4.7479,0.0977,0,0,0
69.818,-164.16,28.485,85.284,14.824,0.86708,0,0,0
69.827,-164.15,28.898,31.194,0.41865,0.31714,0,0,0
69.835,-164.15,29.174,12.379,0.078649,0.12586,0,0,0
69.843,-164.15,29.423,19.93,0.37154,0.20263,0,0,0
69.852,-164.15,29.853,20.932,0.18658,0.21282,0,0,0
69.86,-164.15,30.342,28.198,1.7391,0.28669,0,0,0
69.868,-164.15,30.584,78.737,1.3977,0.80052,0,0,0
69.877,-164.15,30.786,97.821,12.185,0.99455,0,0,0
69.885,-164.15,30.752,1049.5,2.7259,10.671,0,0,0
69.893,-164.15,30.71,1139.3,6.4361,11.583,0,0,0
69.902,-164.15,30.738,865.58,11.851,8.8003,0,0,0
69.91,-164.15,30.476,82.645,6.2925,0.84025,0,0,0
69.918,-164.15,30.808,194,3.069,1.9724,0,0,0
69.927,-164.15,31.36,302.56,11.043,3.0761,0,0,0
69.935,-164.15,31.157,290.31,5.2754,2.9516,0,0,0
69.943,-164.15,30.957,422.95,4.4961,4.3001,0,0,0
69.952,-164.15,31.166,332.43,10.236,3.3798,0,0,0
69.96,-164.15,31.491,257.37,9.8166,2.6166,0,0,0
69.968,-164.15,31.859,361.97,15.088,3.6802,0,0,0
69.976,-164.14,31.994,238.19,9.1546,2.4216,0,0,0
69.985,-164.14,31.988,1013,7.5456,10.299,0,0,0
70,-164.14,31.439,1655.7,1.6548,16.833,0,0,0
70.069,-164.06,31.455,42.906,2.9321,0.12085,0.003063,0,0
70.062,-164.07,31.239,32.94,1.3251,0.092777,0.0023516,0,0
70.054,-164.08,30.053,35.838,5.2889,0.10094,0.0025585,0,0
70.046,-164.08,29.798,34.494,5.7317,0.097154,0.0024625,0,0
70.038,-164.09,30.178,63.298,4.787,0.17828,0.0045188,0,0
70.03,-164.1,30.509,95.808,1.7592,0.46068,0.0049862,0,0
